,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
49,66,il,Old_French,PRON,11,yes,-7.178,14.5177,-7.2201,0.3329,0.9676,0.2528,-0.4604,-16.0567,7.8325,3,3,2,2,no trans
23,32,et,Old_French,CCONJ,12,yes,-7.5826,14.5035,-7.45,0.3154,0.9671,0.2403,-1.3354,-16.0822,8.0157,3,3,2,2,no trans
14,19,le,Old_French,DET,13,yes,-7.9566,6.46,-3.7453,0.2992,0.6629,0.4413,-5.0991,-9.0296,3.2115,3,3,2,2,no trans
10,12,_,Old_French,PROPN,14,yes,-13.5374,-5.1449,1.4003,0.058,0.224,0.7204,-8.7512,-2.9112,-0.6081,1,1,1,1,no trans
9,11,_,Old_French,PROPN,14,yes,-12.9056,-3.8777,3.0103,0.0853,0.2719,0.8077,-7.6555,-3.9426,-2.3004,1,1,1,1,no trans
8,10,_,Old_French,PROPN,14,yes,-14.8786,-7.3837,-0.5151,0.0,0.1393,0.6165,-11.6201,-1.1333,0.9428,1,1,1,1,no trans
7,9,_,Old_French,PROPN,14,yes,-14.5793,-7.9651,-0.6891,0.0129,0.1173,0.6071,-11.5332,-0.3205,1.1558,1,1,1,1,no trans
0,1,_,Old_French,PROPN,14,yes,-13.5374,-5.1449,1.4003,0.058,0.224,0.7204,-8.7512,-2.9112,-0.6081,1,1,1,1,no trans
5,6,_,Old_French,PROPN,14,yes,-13.5374,-5.1449,1.4003,0.058,0.224,0.7204,-8.7512,-2.9112,-0.6081,1,1,1,1,no trans
4,5,_,Old_French,PROPN,14,yes,-13.38,-3.8752,2.5312,0.0648,0.272,0.7818,-8.1007,-4.1858,-1.7312,1,1,1,1,no trans
3,4,_,Old_French,PROPN,14,yes,-12.9699,-5.3598,1.1809,0.0825,0.2159,0.7085,-8.4062,-2.3283,-0.4424,1,1,1,1,no trans
6,7,_,Old_French,PROPN,14,yes,-13.1807,-5.2643,1.9089,0.0734,0.2195,0.748,-8.089,-2.7218,-1.034,1,1,1,1,no trans
1,2,_,Old_French,PROPN,14,yes,-13.5374,-5.1449,1.4003,0.058,0.224,0.7204,-8.7512,-2.9112,-0.6081,1,1,1,1,no trans
2,3,_,Old_French,PROPN,14,yes,-12.9024,-5.3965,1.3521,0.0854,0.2145,0.7178,-8.1563,-2.2926,-0.5564,1,1,1,1,no trans
17,22,de,Old_French,ADP,16,yes,-6.3615,8.9911,-3.9324,0.3682,0.7586,0.4311,-2.452,-10.5889,3.6483,3,3,2,2,no trans
99,127,je,Old_French,PRON,18,yes,-4.7159,9.3701,-3.9483,0.4393,0.773,0.4303,-0.0044,-10.3492,4.5904,3,3,2,2,no trans
30,39,a,Old_French,ADP,21,yes,-4.3611,6.3338,-2.0323,0.4547,0.6581,0.5342,-1.4908,-7.2972,2.1958,3,3,2,2,no trans
159,214,vos,Old_French,PRON,22,yes,-3.5932,5.9882,-2.9304,0.4879,0.645,0.4855,-0.7861,-6.675,3.116,3,3,2,2,no trans
32,42,qui,Old_French,PRON,23,yes,-3.0917,4.9813,-3.0756,0.5096,0.607,0.4776,-0.9562,-5.4886,3.2086,3,3,2,2,no trans
83,108,faire,Old_French,VERB,26,yes,-6.6492,15.3733,-8.6508,0.3558,1.0,0.1752,-0.1384,-16.5279,9.506,3,3,2,2,no trans
45,61,soi,Old_French,PRON,27,yes,-2.62,2.6166,-1.0416,0.5299,0.5175,0.5879,-1.546,-3.2682,1.1113,5,4,3,2,no trans
75,98,avoir,Old_French,AUX,28,yes,-1.7942,2.8847,-1.547,0.5656,0.5277,0.5605,-0.5134,-3.1142,1.5669,5,4,3,2,no trans
63,83,avoir,Old_French,AUX,28,yes,-6.895,14.1207,-6.8253,0.3451,0.9526,0.2742,-0.6537,-15.4904,7.3765,3,3,2,2,no trans
88,116,ne,Old_French,CCONJ,29,yes,-4.2478,6.5792,-3.9119,0.4596,0.6674,0.4322,-1.2721,-7.4296,4.1926,3,3,2,2,no trans
127,163,ne,Old_French,CCONJ,29,yes,-2.3207,4.8367,-1.8125,0.5429,0.6015,0.5461,-0.2322,-5.0509,1.8399,3,3,2,2,no trans
64,86,son,Old_French,DET,30,yes,-6.911,0.4952,-0.437,0.3444,0.4373,0.6207,-6.5421,-3.3192,-0.0333,2,2,1,1,no trans
38,52,en,Old_French,ADP,32,yes,-5.0182,2.1384,-0.1602,0.4263,0.4994,0.6358,-4.1032,-3.8998,-0.0414,2,2,1,1,no trans
79,102,en,Old_French,ADP,32,yes,-3.2995,4.8345,-1.3691,0.5006,0.6014,0.5702,-0.9752,-5.5474,1.5084,3,3,2,2,no trans
172,231,se,Old_French,SCONJ,34,yes,-2.5076,3.613,-1.8494,0.5348,0.5552,0.5441,-0.9026,-4.0697,1.9399,5,4,3,2,no trans
70,93,i,Old_French,ADV,36,yes,-0.453,2.2448,-1.1487,0.6236,0.5035,0.5821,0.6386,-2.0249,1.2529,5,4,3,2,no trans
136,178,seignor,Old_French,NOUN,37,yes,-2.6703,7.3587,-1.0449,0.5278,0.6969,0.5878,0.7877,-7.6417,0.5372,3,3,2,2,no trans
90,118,dire,Old_French,VERB,39,yes,-2.8126,8.8046,-3.7952,0.5216,0.7516,0.4386,1.2071,-8.9797,4.5049,3,3,2,2,no trans
67,89,mout,Old_French,ADV,40,yes,-1.3615,2.7696,0.5504,0.5843,0.5233,0.6743,-0.0724,-2.9143,-0.5531,5,4,3,2,no trans
37,50,estre,Old_French,VERB,41,yes,-4.2417,10.0201,-4.4964,0.4598,0.7975,0.4005,0.2329,-10.6275,4.522,3,3,2,2,no trans
21,30,estre,Old_French,VERB,41,yes,-5.1915,7.1552,-3.6922,0.4188,0.6892,0.4442,-1.9336,-8.3814,3.9004,3,3,2,2,no trans
85,113,por,Old_French,ADP,44,yes,-0.5775,2.5592,0.6136,0.6182,0.5154,0.6777,0.3895,-2.3601,-0.6539,5,4,3,2,no trans
124,159,vëoir,Old_French,VERB,46,yes,-3.3921,9.1703,-4.858,0.4966,0.7654,0.3809,0.8015,-9.5311,5.6545,3,3,2,2,no trans
76,99,ja,Old_French,ADV,47,yes,0.7195,1.532,-2.9304,0.6743,0.4765,0.4855,1.3893,-0.7777,2.8147,5,4,3,2,no trans
167,223,mon,Old_French,DET,49,yes,-6.031,-0.8354,-0.4756,0.3825,0.387,0.6187,-6.3305,-1.7376,-0.017,2,2,1,1,no trans
154,202,plus,Old_French,ADV,50,yes,-1.8899,5.7444,-0.558,0.5615,0.6358,0.6142,0.929,-5.8007,0.8097,3,3,2,2,no trans
60,80,grant,Old_French,ADJ,51,yes,-2.0369,3.1107,0.6272,0.5551,0.5362,0.6785,-0.7532,-3.5229,-0.5806,5,4,3,2,no trans
144,191,venir,Old_French,VERB,53,yes,-4.3648,10.3437,-4.7164,0.4545,0.8098,0.3886,0.2858,-10.9869,4.768,3,3,2,2,no trans
33,43,tant,Old_French,ADV,54,yes,-2.355,3.1429,0.5842,0.5414,0.5374,0.6761,-0.8823,-3.7576,-0.4897,5,4,3,2,no trans
48,65,dame,Old_French,NOUN,55,yes,-1.2184,4.4061,-1.4646,0.5905,0.5852,0.565,0.8032,-4.282,1.4878,3,3,2,2,no trans
