,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
22,49,وَ,Arabic,CCONJ,1,yes,-7.5872,22.2189,-2.4781,0.2108,0.9825,0.2273,-1.5201,-20.9309,13.7763,3,3,3,2,And the
13,28,هُوَ,Arabic,PRON,2,yes,-7.4985,22.7905,-2.8633,0.2142,1.0,0.2059,-1.3064,-21.3333,14.5096,3,3,3,2,he is
11,26,فِي,Arabic,ADP,3,yes,-7.6226,16.5904,0.2148,0.2095,0.8096,0.3768,-2.8327,-16.7269,8.2258,3,3,3,2,in
52,90,مِن,Arabic,ADP,5,yes,-6.7174,14.021,-0.532,0.244,0.7308,0.3353,-2.6311,-13.9589,7.0996,3,3,3,2,From
55,99,بِ,Arabic,ADP,6,yes,-5.1987,12.3626,-0.2981,0.3019,0.6798,0.3483,-1.5307,-12.0796,5.753,3,3,3,2,B
4,6,عَلَى,Arabic,ADP,7,yes,-5.1233,7.4289,1.2654,0.3048,0.5284,0.4351,-2.598,-8.4206,2.0867,4,4,3,2,On
28,59,إِلَى,Arabic,ADP,8,yes,-5.6239,9.3543,-1.5717,0.2857,0.5875,0.2776,-2.7903,-9.4065,5.7861,4,4,3,2,to me
15,32,أَنَّ,Arabic,SCONJ,9,yes,-2.5192,5.056,-3.4187,0.4041,0.4555,0.1751,-1.0288,-4.1317,4.5149,4,4,3,2,that
27,57,اَلَّذِي,Arabic,DET,10,yes,-3.4067,3.3966,-3.9457,0.3702,0.4045,0.1459,-2.3777,-2.7656,4.3273,4,4,3,2,that
60,104,يَوم,Arabic,NOUN,11,yes,-3.7982,7.1743,0.2678,0.3553,0.5205,0.3797,-1.47,-7.5638,2.8531,4,4,3,2,day
26,56,عَن,Arabic,ADP,12,yes,-4.415,2.9526,-0.4295,0.3318,0.3909,0.341,-3.2387,-3.8161,1.2536,4,4,3,2,About
249,562,سَ,Arabic,AUX,13,yes,-4.1908,-0.0931,-4.7815,0.3403,0.2974,0.0995,-4.1763,0.2541,3.5429,4,4,3,2,s
132,241,رَئِيس,Arabic,NOUN,15,yes,-2.1176,6.6565,-1.6198,0.4194,0.5046,0.275,-0.1266,-6.0068,3.9408,4,4,3,2,president
61,102,أَن,Arabic,SCONJ,16,yes,-0.5802,1.435,-4.4936,0.478,0.3443,0.1155,-0.3233,-0.066,3.7327,4,4,3,2,that
263,590,مَعَ,Arabic,ADP,17,yes,-4.6082,2.5678,-0.9245,0.3244,0.3791,0.3135,-3.5599,-3.3648,1.4699,4,4,3,2,with
64,106,هٰذَا,Arabic,DET,18,yes,-4.7356,2.6236,-0.1684,0.3196,0.3808,0.3555,-3.6005,-3.7054,0.9597,4,4,3,2,this
6,13,15,Arabic,NUM,20,yes,-1.0211,1.3402,2.449,0.4612,0.3414,0.5007,-0.5019,-2.3386,-1.7572,4,4,3,2,15
319,803,8,Arabic,NUM,21,yes,-4.6995,-2.5762,1.9868,0.3209,0.2212,0.4751,-5.0328,0.1635,-2.2742,1,1,1,1,z
229,512,قَال,Arabic,VERB,22,yes,-3.2346,6.1629,-2.014,0.3768,0.4895,0.2531,-1.2852,-5.7488,3.9238,4,4,3,2,He said
320,806,ثُلَاثَاء,Arabic,NOUN,23,yes,-4.9939,0.3264,-2.3293,0.3097,0.3103,0.2356,-4.4927,-1.0616,1.6664,4,4,3,2,Tuesday
76,138,لَا,Arabic,PART,24,yes,-0.6025,2.8532,0.6164,0.4771,0.3879,0.399,0.4695,-2.8756,0.0198,4,4,3,2,no
111,195,أَوَّل,Arabic,ADJ,25,yes,-0.462,4.1677,-1.9715,0.4825,0.4282,0.2554,0.6709,-3.2578,3.0457,4,4,3,2,first
69,119,بَينَ,Arabic,ADP,26,yes,-2.194,1.4003,0.2626,0.4165,0.3433,0.3794,-1.5709,-2.025,-0.1647,4,4,3,2,between
370,981,6,Arabic,NUM,27,yes,2.205,-0.0494,4.4934,0.5842,0.2987,0.6142,2.1561,-0.666,-3.4554,5,4,3,2,i
25,55,دَولَة,Arabic,NOUN,28,yes,-1.2249,3.0665,-0.5783,0.4534,0.3944,0.3327,-0.251,-2.9786,1.3978,4,4,3,2,nation
53,91,وَزِير,Arabic,NOUN,29,yes,-1.5865,5.5469,0.6818,0.4396,0.4706,0.4027,0.2906,-5.5442,1.1925,4,4,3,2,minister
85,153,أَعلَن,Arabic,VERB,30,yes,-2.9406,7.3469,-2.172,0.388,0.5258,0.2443,-0.7646,-6.6626,4.7597,4,4,3,2,announce
394,1200,غَوَّاصَة,Arabic,NOUN,31,yes,0.6291,2.2138,2.6938,0.5241,0.3682,0.5143,1.4563,-2.6514,-1.801,5,4,3,2,Submarine
131,234,بَعدَ,Arabic,ADP,32,yes,0.0426,1.8201,-1.3536,0.5017,0.3561,0.2897,0.5721,-1.2306,1.3203,4,4,3,2,distance
108,192,مُتَّحِد,Arabic,ADJ,34,yes,-8.4165,-6.7603,-5.7637,0.1792,0.0927,0.045,-10.5006,5.3394,3.6113,1,1,1,1,united
101,182,لَم,Arabic,PART,35,yes,-1.9574,-1.0009,-6.5748,0.4255,0.2695,0.0,-2.4594,2.2943,4.7586,4,4,3,2,did not
252,566,أَضَاف,Arabic,VERB,36,yes,-1.3811,4.2713,-2.8088,0.4475,0.4314,0.209,-0.0744,-3.2465,3.5485,4,4,3,2,he added
197,426,مُنذُ,Arabic,ADP,37,yes,-6.424,-0.6781,-1.8101,0.2552,0.2794,0.2644,-6.2347,-0.8866,1.12,1,1,1,1,Ago
68,117,عَام,Arabic,NOUN,40,yes,-2.7936,1.39,0.3635,0.3936,0.3429,0.385,-2.2082,-2.2923,0.0467,4,4,3,2,general
24,53,مَاضِي,Arabic,ADJ,41,yes,-7.6184,-2.8185,1.2851,0.2096,0.2137,0.4361,-7.9915,-0.3542,-1.823,1,1,1,1,past
71,127,خِلَالَ,Arabic,ADP,44,yes,0.1668,1.2137,-1.153,0.5065,0.3375,0.3009,0.4506,-0.7546,1.0177,4,4,3,2,During
207,448,آخَر,Arabic,ADJ,45,yes,-3.2461,1.1586,-1.1838,0.3763,0.3358,0.2991,-2.7926,-1.7103,1.1003,4,4,3,2,else
239,540,قِمَّة,Arabic,NOUN,46,yes,-1.1272,3.5912,-1.4121,0.4571,0.4105,0.2865,-0.0459,-3.1323,2.2378,4,4,3,2,summit
333,834,فِلَسطِينِيّ,Arabic,NOUN,47,yes,-0.4028,0.7539,-2.6392,0.4848,0.3234,0.2184,-0.2989,-0.0361,2.2248,4,4,3,2,Palestinian
