,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,и,Old_Church_Slavonic,ADV,42,yes,13.7202,-17.7107,-2.0148,0.9097,0.0185,0.3,-3.684,-20.7335,10.9865,4,4,3,2
1,2,вълѣсти,Old_Church_Slavonic,VERB,426,yes,-4.606,0.6081,-0.2357,0.3858,0.5988,0.3887,3.6095,2.7727,-0.0742,1,1,1,1
2,3,въ,Old_Church_Slavonic,ADP,4,yes,8.7501,-3.1155,2.3089,0.7676,0.4808,0.5156,-5.8117,-7.3075,-0.2822,2,2,1,1
3,4,корабль,Old_Church_Slavonic,NOUN,294,yes,0.5756,0.9011,4.7598,0.534,0.6081,0.6378,-0.7068,-1.0118,-4.4478,2,2,1,1
4,5,исоусъ,Old_Church_Slavonic,PROPN,16,yes,4.0975,-4.824,-1.6591,0.6346,0.4267,0.3178,-1.1822,-5.3759,3.019,5,4,3,2
5,7,прити,Old_Church_Slavonic,VERB,20,yes,8.762,-10.7538,-1.3333,0.768,0.2389,0.334,-2.5589,-12.6657,5.8524,4,4,3,2
6,8,свои,Old_Church_Slavonic,ADJ,19,yes,7.6797,0.3471,1.2542,0.737,0.5905,0.463,-6.6118,-3.64,-0.7723,2,2,1,1
7,9,градъ,Old_Church_Slavonic,NOUN,124,yes,1.9134,-1.8579,5.4257,0.5722,0.5207,0.671,-0.325,-3.9462,-4.4013,2,2,1,1
8,11,принести,Old_Church_Slavonic,VERB,376,yes,-3.7055,-0.3252,1.602,0.4116,0.5692,0.4804,3.4246,1.0905,-1.6831,2,2,1,1
9,12,и,Old_Church_Slavonic,ADV,42,yes,11.0411,-13.8155,-2.2447,0.8331,0.1419,0.2886,-3.1636,-16.1437,8.7026,4,4,3,2
10,15,на,Old_Church_Slavonic,ADP,10,yes,7.0901,-0.8094,2.1289,0.7202,0.5539,0.5066,-5.4958,-4.5446,-1.2208,2,2,1,1
11,16,одръ,Old_Church_Slavonic,NOUN,412,yes,8.0297,7.5902,-2.591,0.747,0.82,0.2713,-10.8655,2.9277,1.1989,3,3,2,2
12,17,лежати,Old_Church_Slavonic,VERB,359,yes,-2.644,-0.848,2.9716,0.4419,0.5527,0.5487,2.9076,-0.185,-2.7795,2,2,1,1
13,18,видѣти,Old_Church_Slavonic,VERB,30,yes,5.8602,-6.8738,-0.935,0.685,0.3618,0.3539,-1.6881,-8.0924,3.5222,5,4,3,2
14,19,вѣра,Old_Church_Slavonic,NOUN,118,yes,-4.9791,1.1779,-0.1599,0.3752,0.6168,0.3925,3.7513,3.3596,-0.1992,1,1,1,1
15,20,рещи,Old_Church_Slavonic,VERB,9,yes,7.7039,-9.236,-2.5527,0.7377,0.2869,0.2732,-2.278,-10.5904,6.5218,4,4,3,2
16,22,чѧдо,Old_Church_Slavonic,NOUN,183,yes,0.3292,0.2647,0.1808,0.5269,0.5879,0.4095,-0.3284,-0.0135,-0.3326,2,2,1,1
17,23,отъпоущати,Old_Church_Slavonic,VERB,417,yes,-3.6723,-0.4149,-0.2593,0.4125,0.5664,0.3876,3.3734,1.5364,0.1068,1,1,1,1
18,24,себе,Old_Church_Slavonic,PRON,5,yes,5.9138,-3.8835,-0.8714,0.6866,0.4565,0.357,-3.1655,-5.6835,2.0512,5,4,3,2
19,25,грѣхъ,Old_Church_Slavonic,NOUN,211,yes,-3.4423,0.1288,1.5101,0.4191,0.5836,0.4758,3.0603,1.2183,-1.5724,1,1,1,1
20,26,твои,Old_Church_Slavonic,ADJ,47,yes,6.3017,0.5112,1.8421,0.6976,0.5957,0.4923,-5.5083,-3.0815,-1.5713,2,2,1,1
21,27,ѥдинъ,Old_Church_Slavonic,DET,192,yes,-2.838,-1.5313,-3.6082,0.4364,0.531,0.2206,3.0022,1.0978,3.1423,2,2,1,1
22,28,отъ,Old_Church_Slavonic,ADP,13,yes,8.5148,-2.1379,1.1742,0.7609,0.5118,0.459,-6.1155,-6.0101,0.3213,2,2,1,1
23,29,кънижьникъ,Old_Church_Slavonic,NOUN,127,yes,-0.2549,-0.6907,1.2541,0.5102,0.5576,0.463,0.6109,-0.8526,-1.2015,2,2,1,1
