,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,2,գրական,Western_Armenian,ADJ,183,yes,2.1027,-0.4381,-0.9211,0.3729,0.2508,0.5788,-1.7754,0.3412,-1.7599,1,1,1,1
1,3,քննադատութիւն,Western_Armenian,NOUN,188,yes,-1.4951,-0.2918,-0.1977,0.2539,0.2565,0.6095,1.5046,0.0719,-0.0626,5,4,3,2
2,4,իբրեւ,Western_Armenian,ADP,161,yes,7.5117,0.169,2.2611,0.5518,0.2746,0.7141,-7.7528,0.9274,0.0491,1,1,1,1
3,8,ինչ,Western_Armenian,DET,212,yes,-3.0235,2.4239,0.227,0.2033,0.3628,0.6276,2.5043,-2.5355,1.042,5,4,3,2
4,10,կը,Western_Armenian,AUX,2,yes,-1.7119,6.5,3.7673,0.2467,0.5224,0.7781,-0.0909,-5.4283,5.3452,3,3,2,2
5,11,հասկնալ,Western_Armenian,VERB,101,yes,-3.8243,4.0957,1.0325,0.1768,0.4283,0.6618,2.7729,-3.9971,2.3971,5,4,3,2
6,2058,ընդունիլ,Western_Armenian,VERB,470,yes,-2.5853,-1.0163,0.4946,0.2178,0.2282,0.639,2.4003,0.8775,0.6198,5,4,3,2
7,12,ասիկա,Western_Armenian,PRON,362,yes,-1.6009,-1.7484,-0.2762,0.2504,0.1995,0.6062,1.7137,1.4238,-0.3174,5,4,3,2
8,15,եմ,Western_Armenian,AUX,1,yes,-3.3893,18.7001,4.7149,0.1912,1.0,0.8184,0.1793,-16.3405,12.1056,3,3,2,2
9,16,քննադատ,Western_Armenian,NOUN,222,yes,-3.3864,-0.4977,-2.3013,0.1913,0.2485,0.5201,3.8143,-0.3832,-1.448,5,4,3,2
10,17,գլխաւոր,Western_Armenian,ADJ,393,yes,8.2849,-0.9108,1.8534,0.5773,0.2323,0.6968,-8.3281,1.9098,-0.6275,1,1,1,1
11,18,պաշտօն,Western_Armenian,NOUN,330,yes,-0.6857,-0.9794,-1.6475,0.2806,0.2296,0.5479,1.229,0.4652,-1.4171,5,4,3,2
12,19,կամ,Western_Armenian,VERB,31,yes,-1.048,2.3083,-0.1178,0.2687,0.3583,0.6129,0.8212,-2.2855,0.63,5,4,3,2
13,2065,թաղային,Western_Armenian,ADJ,189,yes,10.8518,-3.6298,5.8289,0.6622,0.1258,0.8658,-10.3801,6.5251,3.4972,2,2,1,1
14,22,անդրադառնալ,Western_Armenian,VERB,270,yes,-2.4054,2.693,-0.4157,0.2238,0.3734,0.6003,1.8892,-2.9367,0.4352,5,4,3,2
15,25,գործ,Western_Armenian,NOUN,81,yes,-1.3115,3.3148,-0.0824,0.2599,0.3977,0.6144,0.9284,-3.2094,1.053,5,4,3,2
16,27,որ,Western_Armenian,PART,69,yes,-2.3696,7.2296,1.4505,0.2249,0.551,0.6796,1.0284,-6.6318,3.8012,3,3,2,2
17,29,գրել,Western_Armenian,VERB,159,yes,-3.9245,0.7754,1.4079,0.1735,0.2983,0.6778,3.2634,-0.7507,2.0634,5,4,3,2
18,31,տակ,Western_Armenian,ADP,180,yes,3.1783,-1.3601,1.1899,0.4084,0.2147,0.6685,-3.1404,1.874,-0.1212,1,1,1,1
19,32,դնել,Western_Armenian,VERB,141,yes,-1.9073,5.1633,0.9525,0.2402,0.4701,0.6584,0.9138,-4.797,2.5308,3,3,2,2
20,36,հետեւիլ,Western_Armenian,VERB,296,yes,-4.1123,-0.5619,-0.9401,0.1673,0.2459,0.578,4.1118,-0.0515,-0.0731,5,4,3,2
21,39,եւ,Western_Armenian,CCONJ,3,yes,-2.6243,16.41,3.1529,0.2165,0.9103,0.752,0.0879,-14.5197,9.5147,3,3,2,2
22,40,ըսել,Western_Armenian,VERB,13,yes,-3.6772,10.9802,3.5251,0.1817,0.6978,0.7678,1.3832,-9.7155,7.516,3,3,2,2
23,41,ան,Western_Armenian,DET,61,yes,-2.0133,5.4418,1.7402,0.2367,0.481,0.6919,0.8927,-4.9138,3.2743,3,3,2,2
24,43,մենք,Western_Armenian,PRON,46,yes,4.6624,2.4473,1.4223,0.4575,0.3637,0.6784,-5.0501,-1.6191,0.6428,1,1,1,1
25,44,գրականութիւն,Western_Armenian,NOUN,229,yes,-0.9078,0.6523,-2.3229,0.2733,0.2935,0.5192,1.2375,-1.3029,-1.9398,5,4,3,2
26,46,ըլլալ,Western_Armenian,AUX,72,yes,-3.6852,13.9113,3.495,0.1814,0.8125,0.7666,1.2462,-12.3948,8.8885,3,3,2,2
27,47,հակառակ,Western_Armenian,ADP,241,yes,6.8348,0.2812,-1.0342,0.5294,0.2789,0.574,-6.4158,-0.1344,-2.5669,1,1,1,1
28,2096,յանկարծ,Western_Armenian,ADV,414,yes,-4.0625,-6.7613,6.6418,0.169,0.0032,0.9004,3.4131,7.9137,5.5625,4,4,3,2
29,48,յակոբ,Western_Armenian,PROPN,395,yes,-2.8798,-2.39,-2.2244,0.2081,0.1744,0.5233,3.3439,1.4133,-2.0187,5,4,3,2
30,49,օշական,Western_Armenian,PROPN,457,yes,-9.1708,-6.8107,-4.6255,0.0,0.0013,0.4212,10.6525,4.7951,-2.797,4,4,3,2
31,50,ուղղութիւն,Western_Armenian,NOUN,306,yes,-0.1881,-1.0541,0.9619,0.2971,0.2267,0.6588,0.2233,1.1459,0.6212,5,4,3,2
32,52,ալ,Western_Armenian,ADV,12,yes,2.4844,7.2445,1.5435,0.3855,0.5515,0.6836,-3.6781,-6.2453,2.5458,1,1,1,1
33,53,կարգ,Western_Armenian,NOUN,134,yes,-1.3102,-0.5229,0.5446,0.26,0.2475,0.6411,1.2963,0.5352,0.7565,5,4,3,2
34,54,մը,Western_Armenian,DET,4,yes,0.5234,11.2453,2.1381,0.3206,0.7082,0.7089,-2.1121,-9.7972,5.742,3,3,2,2
35,51,այսօր,Western_Armenian,ADV,154,yes,-2.3103,-1.9508,4.3618,0.2269,0.1916,0.8034,1.5262,2.6353,3.7151,4,4,3,2
36,57,այդ,Western_Armenian,PRON,376,yes,3.4869,5.1934,2.2494,0.4186,0.4712,0.7136,-4.4743,-4.0801,2.437,1,1,1,1
37,58,ինք,Western_Armenian,PRON,30,yes,-2.9824,3.1558,1.4768,0.2047,0.3915,0.6807,2.1902,-2.8929,2.6387,5,4,3,2
38,61,որոշ,Western_Armenian,DET,319,yes,5.8023,-3.5623,8.3801,0.4952,0.1285,0.9743,-7.0944,6.1,5.4947,1,1,1,1
39,63,ունիմ,Western_Armenian,VERB,33,yes,-1.4906,9.7113,1.6677,0.254,0.6481,0.6889,-0.0965,-8.7352,4.755,3,3,2,2
40,65,մնալ,Western_Armenian,VERB,85,yes,-3.3403,5.7961,2.5932,0.1928,0.4948,0.7282,1.9415,-5.0434,4.6986,3,3,2,2
41,67,կարծիք,Western_Armenian,NOUN,403,yes,-5.0343,-4.2225,0.9438,0.1368,0.1026,0.6581,5.0421,3.8202,1.0475,4,4,3,2
42,68,կարելի,Western_Armenian,ADJ,170,yes,-2.2848,2.1659,1.4761,0.2278,0.3527,0.6807,1.4171,-1.9894,1.9108,5,4,3,2
43,69,հայ,Western_Armenian,ADJ,135,yes,6.8522,-0.5451,3.1888,0.5299,0.2466,0.7535,-7.2136,1.8125,0.9939,1,1,1,1
44,2117,քով,Western_Armenian,ADP,231,yes,1.7666,-0.2048,-0.884,0.3617,0.2599,0.5803,-1.6647,-0.0276,-1.7227,1,1,1,1
45,70,ան,Western_Armenian,DET,61,yes,7.3499,1.9284,1.2254,0.5464,0.3434,0.67,-7.5088,-0.9709,-0.2914,1,1,1,1
46,72,կերպ,Western_Armenian,NOUN,304,yes,1.256,-2.2138,4.4097,0.3449,0.1813,0.8055,-2.2584,3.0975,2.7104,4,4,3,2
47,74,առնել,Western_Armenian,VERB,49,yes,-2.8058,8.9453,1.9175,0.2105,0.6181,0.6995,1.1384,-8.1272,4.9021,3,3,2,2
48,75,շրջան,Western_Armenian,NOUN,128,yes,-4.2961,1.6191,-1.2957,0.1612,0.3313,0.5628,4.2795,-2.2122,0.1827,5,4,3,2
49,78,եթէ,Western_Armenian,SCONJ,57,yes,-3.9233,-2.5803,3.3778,0.1736,0.1669,0.7616,3.2531,2.919,3.1544,4,4,3,2
50,2127,մուշեղ,Western_Armenian,PROPN,216,yes,-3.2495,-1.1323,0.7185,0.1958,0.2236,0.6485,2.958,0.908,0.8632,4,4,3,2
51,81,ինչ,Western_Armenian,DET,212,yes,3.5347,0.1073,1.0915,0.4202,0.2721,0.6643,-3.8104,0.2994,-0.3385,1,1,1,1
52,82,անուն,Western_Armenian,NOUN,100,yes,-0.2827,2.43,1.0216,0.294,0.3631,0.6614,-0.1581,-2.0923,1.3842,5,4,3,2
53,83,պիտի,Western_Armenian,AUX,16,yes,-3.1067,0.9917,3.968,0.2006,0.3068,0.7867,1.8809,-0.3248,4.0485,5,4,3,2
54,88,թերթ,Western_Armenian,NOUN,178,yes,-2.8515,-1.7843,-0.9084,0.209,0.1981,0.5793,3.3288,1.258,-0.6208,5,4,3,2
55,89,մէջ,Western_Armenian,ADP,5,yes,1.9409,6.9133,1.8534,0.3675,0.5386,0.6968,-3.0938,-5.8232,3.1468,1,1,1,1
56,90,հանդէս,Western_Armenian,NOUN,233,yes,-2.1788,-3.1009,-2.0095,0.2313,0.1465,0.5325,2.9217,2.3182,-1.7477,5,4,3,2
57,91,գալ,Western_Armenian,VERB,32,yes,-3.4056,8.579,1.3719,0.1907,0.6038,0.6763,1.9741,-7.9511,4.527,3,3,2,2
58,2139,նայիլ,Western_Armenian,VERB,249,yes,-3.7697,0.0443,0.0346,0.1786,0.2697,0.6194,3.4514,-0.4277,0.684,4,4,3,2
59,94,համար,Western_Armenian,ADP,15,yes,-0.1088,3.9824,1.7383,0.2997,0.4238,0.6919,-0.7731,-3.377,2.2771,1,1,1,1
60,2142,կղզի,Western_Armenian,NOUN,314,yes,1.0751,0.8501,-3.7956,0.3389,0.3012,0.4565,-0.0537,-1.6546,-3.6433,1,1,1,1
61,99,որ,Western_Armenian,PART,69,yes,-3.7892,4.3531,3.6624,0.178,0.4384,0.7737,2.2773,-3.5122,5.2147,3,3,2,2
62,100,մամուլ,Western_Armenian,NOUN,300,yes,-1.8173,-1.4014,-1.13,0.2432,0.2131,0.5699,2.2391,0.9073,-0.8127,5,4,3,2
63,101,առջեւ,Western_Armenian,ADP,151,yes,4.652,-0.0228,1.8646,0.4572,0.267,0.6972,-4.8773,0.8366,0.3195,1,1,1,1
64,102,որեւէ,Western_Armenian,DET,317,yes,5.5525,-0.0566,0.5482,0.487,0.2657,0.6412,-5.429,0.5321,-0.9422,1,1,1,1
65,103,դժուարութիւն,Western_Armenian,NOUN,499,yes,1.3964,0.0302,-1.2032,0.3495,0.2691,0.5668,-1.1061,-0.3013,-1.5688,1,1,1,1
66,104,խօսք,Western_Armenian,NOUN,86,yes,-4.6565,0.6732,-1.4206,0.1493,0.2943,0.5575,4.7444,-1.3394,-0.0462,5,4,3,2
67,2151,յայտնել,Western_Armenian,VERB,130,yes,-2.1418,2.0039,-1.0163,0.2325,0.3464,0.5747,1.9939,-2.3403,0.0284,5,4,3,2
68,107,ինչպէս,Western_Armenian,SCONJ,384,yes,-2.8019,-1.0491,-1.3371,0.2106,0.2269,0.5611,2.9137,0.3636,-1.0414,5,4,3,2
69,108,բացատրել,Western_Armenian,VERB,251,yes,-3.027,0.7195,1.084,0.2032,0.2961,0.664,2.361,-0.8195,1.4281,5,4,3,2
70,109,կամ,Western_Armenian,VERB,31,yes,-2.0716,8.6063,2.5523,0.2348,0.6049,0.7265,0.3622,-7.5911,5.1766,3,3,2,2
71,115,պարագային,Western_Armenian,ADP,219,yes,4.1593,-0.6248,0.7574,0.4409,0.2435,0.6501,-4.1161,1.0992,-0.736,1,1,1,1
72,116,ի,Western_Armenian,ADP,41,yes,-0.8529,1.6331,0.4325,0.2751,0.3319,0.6363,0.3969,-1.563,0.601,5,4,3,2
73,117,նման,Western_Armenian,ADJ,174,yes,7.4673,0.4229,0.2367,0.5503,0.2845,0.628,-7.3082,0.1329,-1.5781,1,1,1,1
74,119,կարծել,Western_Armenian,VERB,452,yes,-4.3229,-2.2253,0.4166,0.1603,0.1808,0.6356,4.4022,1.8896,0.7205,5,4,3,2
