,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,3,начальник,Russian,NOUN,394,yes,-0.856,0.8168,0.4847,0.5735,0.7092,0.4563,-0.719,0.7011,-0.5279,5,4,3,2
1,7,семен,Russian,PROPN,72,yes,-0.4296,-3.0351,0.9971,0.5912,0.581,0.4857,-0.3907,-3.076,-1.403,5,4,3,2
2,8,еремеевич,Russian,PROPN,73,yes,-11.1884,4.6714,-4.6545,0.1438,0.8374,0.1609,-10.8186,6.4173,3.6187,1,1,1,1
3,9,быть,Russian,VERB,37,yes,-0.7269,-5.7196,-2.6197,0.5789,0.4917,0.2779,-1.4927,-4.9571,3.2274,3,2,2,2
4,10,человек,Russian,NOUN,18,yes,2.059,-9.9066,-2.2257,0.6947,0.3524,0.3005,1.0827,-9.2376,5.1839,2,2,2,2
5,4108,реставратор,Russian,NOUN,237,yes,-2.3608,-0.139,0.7277,0.5109,0.6774,0.4703,-2.3669,-0.2946,-1.5378,5,4,3,2
6,14,на,Russian,ADP,3,yes,-1.6513,-10.7581,-1.0181,0.5404,0.3241,0.3699,-2.5751,-10.0516,3.98,2,2,2,2
7,15,работа,Russian,NOUN,77,yes,2.0327,-3.6313,1.0684,0.6936,0.5612,0.4898,1.871,-3.8916,0.1608,3,2,2,2
8,16,всегда,Russian,ADV,169,yes,2.7222,1.5664,-4.4411,0.7223,0.7341,0.1732,2.3063,2.217,3.4996,4,3,3,2
9,19,с,Russian,ADP,6,yes,-0.0905,-9.0365,-1.0033,0.6053,0.3814,0.3708,-0.8614,-8.4399,3.7157,3,2,2,2
10,21,за,Russian,ADP,25,yes,-1.4567,-2.7659,-1.2004,0.5485,0.59,0.3594,-1.794,-2.3826,1.2346,3,2,2,2
11,22,рука,Russian,NOUN,57,yes,1.1701,-0.6159,0.0597,0.6577,0.6615,0.4319,1.085,-0.7858,0.0183,3,2,2,2
12,23,и,Russian,PART,20,yes,1.7292,-20.498,-5.4904,0.681,0.0,0.1129,-0.5938,-18.6883,12.9161,2,2,2,2
13,25,даже,Russian,PART,88,yes,-2.7561,0.0637,-2.2565,0.4945,0.6841,0.2987,-2.986,0.7231,1.1884,1,1,1,1
14,26,писать,Russian,VERB,226,yes,3.7966,-2.0723,0.9006,0.767,0.6131,0.4802,3.6418,-2.4442,-0.3668,3,2,2,2
15,4123,панно,Russian,NOUN,327,yes,-2.7422,-0.1332,1.1841,0.4951,0.6776,0.4965,-2.6097,-0.1817,-1.8036,5,4,3,2
16,27,в,Russian,ADP,1,yes,-0.4204,-16.401,-2.9817,0.5916,0.1363,0.257,-1.9764,-15.0666,8.5236,2,2,2,2
17,30,под,Russian,ADP,66,yes,-6.5048,-2.1387,1.6546,0.3386,0.6109,0.5235,-6.3789,-1.9627,-2.0832,1,1,1,1
18,2078,дорога,Russian,NOUN,308,yes,0.5885,0.8554,-1.0714,0.6336,0.7105,0.3669,0.576,0.9584,0.7583,5,4,3,2
19,4130,государственный,Russian,ADJ,339,yes,0.9245,1.5912,6.6573,0.6475,0.735,0.8111,1.8368,0.1727,-5.1727,5,4,3,2
20,35,он,Russian,PRON,5,yes,2.4088,-12.5978,-3.6115,0.7093,0.2629,0.2209,0.9629,-11.6113,7.5082,2,2,2,2
21,37,ожидать,Russian,VERB,422,yes,0.9433,1.1436,-2.3927,0.6483,0.7201,0.2909,0.6737,1.484,1.4834,4,3,3,2
22,41,важный,Russian,ADJ,228,yes,4.5849,-1.0101,-0.5572,0.7998,0.6484,0.3964,4.3521,-1.1323,0.7407,3,2,2,2
23,42,дело,Russian,NOUN,102,yes,5.4897,-0.6183,-1.3625,0.8374,0.6614,0.3501,5.3524,-0.6181,1.901,3,2,2,2
24,43,а,Russian,CCONJ,12,yes,0.8954,-5.9783,-3.2672,0.6463,0.4831,0.2406,0.0334,-5.1141,4.3392,3,2,2,2
25,44,и,Russian,PART,20,yes,0.0957,-4.5367,-4.0951,0.6131,0.5311,0.1931,-0.6723,-3.5211,4.6352,3,2,2,2
26,45,такой,Russian,DET,33,yes,0.4268,-3.6092,-1.1638,0.6268,0.5619,0.3615,0.0443,-3.2745,1.8909,3,2,2,2
27,46,который,Russian,PRON,14,yes,1.3806,-4.02,-0.9839,0.6665,0.5483,0.3719,0.9311,-3.7788,1.6846,3,2,2,2
