,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,siūlyti,Lithuanian,VERB,345,yes,-3.7386,-1.2258,1.988,0.3349,0.1783,0.4683,3.6629,0.7053,-1.7538,3,2,2,2
1,3,aukštas,Lithuanian,ADJ,190,yes,4.9905,-1.1303,2.0576,0.6458,0.1812,0.4712,-4.575,-0.6357,-2.6535,1,1,1,1
2,5,vadovas,Lithuanian,NOUN,390,yes,-2.2255,-1.5894,3.5654,0.3888,0.1673,0.5339,2.1653,0.3236,-3.0711,3,2,2,2
3,7,siekti,Lithuanian,VERB,89,yes,-0.4051,3.6028,-0.3844,0.4536,0.3248,0.3695,0.7425,-2.9528,1.7568,5,4,3,2
4,9,ir,Lithuanian,PART,10,yes,2.6274,25.8615,-0.2745,0.5616,1.0,0.3741,-1.3335,-22.9724,14.7587,4,3,3,2
5,11,universitetas,Lithuanian,NOUN,364,yes,-3.4995,-2.6269,8.3967,0.3434,0.1358,0.7351,4.2969,-0.6279,-7.2163,3,2,2,2
6,16,kitas,Lithuanian,PRON,16,yes,-0.4947,7.5156,-1.1078,0.4504,0.4435,0.3394,0.8985,-6.0362,4.9053,5,4,3,2
7,4114,25,Lithuanian,NUM,320,yes,11.4878,-2.8945,0.34,0.8773,0.1277,0.3997,-11.6096,0.8464,-2.1472,1,1,1,1
8,18,mokslas,Lithuanian,NOUN,138,yes,-0.0633,-0.5287,3.3428,0.4658,0.1995,0.5247,0.363,-0.9431,-2.8808,3,2,2,2
9,21,asmuo,Lithuanian,NOUN,63,yes,-2.7677,4.0156,0.4435,0.3694,0.3373,0.404,3.1468,-3.3161,1.6089,5,4,3,2
10,22,darbas,Lithuanian,NOUN,68,yes,-1.5932,1.813,0.0812,0.4113,0.2705,0.3889,1.8493,-1.4381,0.7119,2,2,2,2
11,24,pajamos,Lithuanian,NOUN,176,yes,-1.1577,1.0987,4.7373,0.4268,0.2488,0.5827,1.9285,-2.6999,-3.4746,3,2,2,2
12,26,toks,Lithuanian,DET,32,yes,1.8503,3.9478,1.1656,0.5339,0.3353,0.4341,-1.2038,-4.2516,0.3333,5,4,3,2
13,27,išvada,Lithuanian,NOUN,485,yes,-4.6088,-1.9667,-3.5091,0.3039,0.1558,0.2395,3.6637,4.0075,2.6022,2,2,2,2
14,31,seimas,Lithuanian,NOUN,359,yes,5.0218,-1.5511,4.0189,0.6469,0.1684,0.5528,-4.4397,-0.9807,-4.6131,1,1,1,1
15,32,švietimas,Lithuanian,NOUN,328,yes,-3.8557,-2.1194,-1.8358,0.3307,0.1512,0.3091,3.1839,3.2154,1.1823,2,2,2,2
16,33,kultūra,Lithuanian,NOUN,13,yes,0.396,4.636,0.0831,0.4821,0.3561,0.389,0.0046,-4.1445,1.9452,5,4,3,2
17,2081,spauda,Lithuanian,NOUN,114,yes,3.4465,-0.0239,3.4697,0.5908,0.2148,0.53,-2.8122,-1.961,-3.4436,1,1,1,1
18,39,narys,Lithuanian,NOUN,333,yes,-3.3476,-1.1454,1.2605,0.3488,0.1808,0.438,3.2689,0.9749,-1.3248,3,2,2,2
19,2089,būtinas,Lithuanian,ADJ,198,yes,-4.505,0.9391,-2.3209,0.3076,0.244,0.2889,3.9464,0.7389,2.7859,2,2,2,2
20,2090,paslauga,Lithuanian,NOUN,25,yes,-2.4476,0.1977,3.1798,0.3809,0.2215,0.5179,2.8548,-1.1654,-2.388,3,2,2,2
21,2091,plėtra,Lithuanian,NOUN,113,yes,-0.2281,1.3721,-0.3501,0.4599,0.2571,0.371,0.3919,-1.0288,0.7602,5,4,3,2
22,42,dabartinis,Lithuanian,ADJ,480,yes,6.4604,-1.6683,1.0803,0.6982,0.1649,0.4305,-6.11,0.0851,-2.4083,1,1,1,1
23,45,kelti,Lithuanian,VERB,366,yes,-0.6442,-0.0424,1.4775,0.4451,0.2142,0.447,0.8,-0.5293,-1.5575,5,4,3,2
24,2095,kontrolė,Lithuanian,NOUN,394,yes,-7.5881,-4.248,-0.095,0.1977,0.0866,0.3816,6.8128,4.9574,-0.2735,3,2,2,2
25,2098,formavimas,Lithuanian,NOUN,456,yes,1.0906,-1.0808,-0.6699,0.5069,0.1827,0.3576,-1.2677,0.932,-0.1856,5,4,3,2
26,56,būti,Lithuanian,VERB,24,yes,1.8097,7.3702,-2.0947,0.5325,0.4391,0.2983,-1.4515,-5.8464,5.074,5,4,3,2
27,2104,rezultatas,Lithuanian,NOUN,228,yes,-1.3743,0.1945,-0.1425,0.4191,0.2214,0.3796,1.3908,0.0408,0.2301,2,2,2,2
28,58,o,Lithuanian,CCONJ,17,yes,1.0434,3.297,-1.5126,0.5052,0.3155,0.3226,-0.9375,-2.5034,2.2696,5,4,3,2
29,59,iš,Lithuanian,ADV,120,yes,0.9586,0.3946,0.6033,0.5022,0.2275,0.4106,-0.7182,-0.8902,-0.8981,5,4,3,2
30,57,ypač,Lithuanian,ADV,254,yes,7.9186,-0.3628,3.4033,0.7501,0.2045,0.5272,-7.144,-2.2591,-4.011,1,1,1,1
31,61,jis,Lithuanian,PRON,2,yes,0.7299,15.6696,-3.2677,0.494,0.6908,0.2495,-0.258,-12.5998,10.3296,4,3,3,2
32,62,gauti,Lithuanian,VERB,191,yes,0.1446,2.7441,-1.1562,0.4732,0.2987,0.3374,-0.0653,-2.0277,1.7599,5,4,3,2
33,63,didelis,Lithuanian,ADJ,346,yes,4.1817,-1.4275,0.6848,0.617,0.1722,0.414,-4.0825,0.3408,-1.8413,1,1,1,1
34,64,nes,Lithuanian,SCONJ,69,yes,-2.1586,-0.3063,-5.2421,0.3911,0.2062,0.1673,1.0725,2.5999,4.1712,2,2,2,2
