,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,4,只,Chinese,ADV,211,yes,-4.0843,1.0852,-0.0599,0.4672,0.6655,0.8222,2.5281,3.2066,1.0222,3,2,1,1
1,2053,各,Chinese,DET,229,yes,-3.5825,2.537,-1.5496,0.4854,0.7181,0.7741,1.3608,3.6193,2.535,3,2,1,1
2,5,是,Chinese,VERB,22,yes,4.2209,-7.9017,-8.8238,0.7688,0.34,0.5392,0.9959,-10.6626,5.0869,2,2,1,1
3,2055,宣布,Chinese,VERB,443,yes,2.0197,-1.2649,-0.4111,0.6889,0.5803,0.8109,-0.6618,-2.2664,-0.0846,3,2,1,1
4,8,一,Chinese,NUM,3,yes,2.7492,-5.2091,-5.4224,0.7154,0.4375,0.6491,0.7528,-6.9327,4.1507,3,2,1,1
5,9,做,Chinese,VERB,331,yes,-0.819,-4.9498,1.6432,0.5858,0.4469,0.8772,3.4724,-2.8417,-2.3602,3,2,1,1
6,6,二,Chinese,NUM,190,yes,-0.654,2.0846,-0.3723,0.5918,0.7017,0.8121,-0.5295,1.8058,0.8373,3,2,1,1
7,11,但,Chinese,ADV,38,yes,-0.7491,0.4099,-1.9762,0.5883,0.641,0.7603,0.4262,0.3547,2.4713,3,2,1,1
8,13,他,Chinese,PRON,8,yes,1.4497,-3.8875,-2.9391,0.6682,0.4854,0.7292,1.0649,-4.5496,2.1293,3,2,1,1
9,14,代表,Chinese,VERB,347,yes,-2.1711,-0.4968,-0.6386,0.5367,0.6082,0.8035,1.9997,0.7759,1.1817,3,2,1,1
10,15,的,Chinese,PART,1,yes,10.5849,-17.2875,-25.5258,1.0,0.0,0.0,0.5306,-26.3612,18.1,2,2,1,1
11,16,是,Chinese,VERB,22,yes,4.0531,-0.6802,-3.8294,0.7628,0.6015,0.7005,-2.6947,-3.7925,3.0503,3,2,1,1
12,17,你,Chinese,PRON,440,yes,-6.2188,-3.3882,4.8842,0.3897,0.5034,0.9818,6.6507,1.9288,-4.9484,1,1,1,1
13,4113,北,Chinese,NOUN,366,yes,3.5076,3.9286,0.9982,0.7429,0.7685,0.8564,-5.0778,1.3014,-0.5655,5,4,3,2
14,4116,自,Chinese,VERB,371,yes,6.8569,4.2637,3.7773,0.8646,0.7806,0.9461,-8.3253,0.3711,-4.1595,5,4,3,2
15,22,著,Chinese,AUX,68,yes,-8.8478,1.0625,1.0263,0.2942,0.6646,0.8573,6.0366,6.2125,0.544,1,1,1,1
16,23,給,Chinese,VERB,447,yes,-4.4942,-4.2738,5.4471,0.4523,0.4714,1.0,5.958,0.4085,-5.8242,1,1,1,1
17,24,不同,Chinese,ADJ,93,yes,-1.1557,-3.9629,1.8785,0.5736,0.4826,0.8848,3.2604,-1.9677,-2.6305,3,2,1,1
18,27,最後,Chinese,NOUN,194,yes,-8.7165,-2.1733,2.4564,0.2989,0.5474,0.9034,8.1355,3.8553,-1.5096,1,1,1,1
19,28,決定,Chinese,VERB,359,yes,-1.344,-3.367,-1.2946,0.5667,0.5042,0.7823,3.1071,-2.0397,1.0998,3,2,1,1
20,2076,參加,Chinese,VERB,324,yes,-1.8956,-3.3094,-1.9536,0.5467,0.5063,0.7611,3.5014,-1.7959,2.0008,3,2,1,1
21,30,自己,Chinese,PRON,112,yes,-2.7507,-1.6065,0.4719,0.5156,0.568,0.8394,2.9604,0.5874,0.1119,1,1,1,1
22,32,其,Chinese,PRON,39,yes,1.9072,-0.6761,0.1567,0.6848,0.6017,0.8292,-1.0379,-1.6676,-0.5998,3,2,1,1
23,39,由,Chinese,ADP,215,yes,3.929,-7.8548,-6.4026,0.7582,0.3417,0.6174,1.3233,-9.8261,2.4973,2,2,1,1
24,41,負責,Chinese,VERB,184,yes,0.4767,-2.2265,-0.5442,0.6329,0.5455,0.8066,0.7717,-1.9799,0.5836,3,2,1,1
25,43,後來,Chinese,NOUN,234,yes,0.929,4.2239,-1.2518,0.6493,0.7792,0.7837,-2.9492,2.5598,2.1772,5,4,3,2
26,2094,活動,Chinese,NOUN,399,yes,-0.8557,0.0493,-1.3774,0.5845,0.6279,0.7797,0.7708,0.0806,1.422,3,2,1,1
27,49,父親,Chinese,NOUN,217,yes,-4.9137,-1.1187,1.0557,0.4371,0.5856,0.8582,4.4892,2.1396,-0.5415,1,1,1,1
28,50,則,Chinese,ADV,80,yes,-0.7736,1.9591,-2.5468,0.5874,0.6971,0.7419,-0.4479,1.4392,3.3116,3,2,1,1
29,51,在,Chinese,VERB,12,yes,4.8363,-7.8419,-9.1882,0.7912,0.3421,0.5275,0.4363,-11.0586,5.3123,2,2,1,1
30,52,電視,Chinese,NOUN,230,yes,7.6009,5.0851,3.2868,0.8916,0.8103,0.9303,-9.4442,0.232,-3.9757,5,4,3,2
31,53,台,Chinese,PART,281,yes,2.269,-2.4176,2.0769,0.698,0.5386,0.8912,-0.2503,-2.8218,-2.9729,3,2,1,1
32,2103,朝鮮,Chinese,PROPN,375,yes,-7.101,-1.5778,-0.0674,0.3576,0.569,0.822,6.6198,2.8446,0.8235,1,1,1,1
33,55,這,Chinese,PRON,158,yes,2.861,-1.196,-0.0552,0.7195,0.5828,0.8224,-1.4161,-2.5403,-0.4143,3,2,1,1
34,56,次,Chinese,NOUN,54,yes,2.2949,-4.7091,2.5853,0.6989,0.4556,0.9076,0.9445,-4.1722,-3.5011,3,2,1,1
