,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2,trans
43,70,i,Swedish,ADP,2,yes,-5.1952,14.3999,0.0384,0.3311,0.8218,0.6238,-1.2409,-13.8472,7.0354,5,4,3,2,in
25,36,och,Swedish,CCONJ,3,yes,-5.0979,13.8878,0.1981,0.3352,0.8036,0.6295,-1.2486,-13.3168,6.7916,5,4,3,2,and
29,41,på,Swedish,ADP,5,yes,-4.7782,11.6472,0.5826,0.3485,0.7238,0.6434,-1.5479,-11.1566,5.6009,5,4,3,2,on
5,12,den,Swedish,PRON,6,yes,-3.5468,9.1802,1.5289,0.3999,0.6359,0.6774,-1.1041,-8.4319,5.6397,5,4,3,2,the
1,3,av,Swedish,ADP,8,yes,-5.4175,7.562,-0.3292,0.3219,0.5783,0.6106,-3.0224,-8.2862,3.0372,5,4,3,2,of
51,90,till,Swedish,ADP,9,yes,-4.2392,7.1228,0.6573,0.371,0.5626,0.6461,-2.1538,-7.1907,3.7253,5,4,3,2,to
57,102,med,Swedish,ADP,12,yes,-2.8715,7.8973,0.1246,0.428,0.5902,0.6269,-0.5547,-7.6156,3.6209,5,4,3,2,with
72,129,kunna,Swedish,AUX,13,yes,-1.5659,4.0904,2.3448,0.4825,0.4547,0.7067,-0.6089,-3.2327,3.0156,4,3,3,2,be able to
8,15,att,Swedish,SCONJ,14,yes,-1.0868,4.2703,2.4871,0.5024,0.4611,0.7118,-0.1537,-3.1511,3.3761,4,3,3,2,to
12,20,att,Swedish,SCONJ,14,yes,-2.0555,5.0301,2.7632,0.462,0.4881,0.7218,-0.919,-4.05,3.8661,4,3,3,2,to
145,301,du,Swedish,PRON,16,yes,-0.3947,4.7108,1.6985,0.5313,0.4767,0.6835,0.7806,-3.5922,2.9582,4,3,3,2,you
93,176,inte,Swedish,PART,17,yes,-1.8557,4.5476,1.941,0.4704,0.4709,0.6922,-0.7111,-3.8081,3.1362,4,3,3,2,not
86,157,ha,Swedish,AUX,19,yes,-6.2675,19.4032,1.1776,0.2864,1.0,0.6648,-1.2567,-18.1434,11.3836,5,4,3,2,have
87,158,ha,Swedish,AUX,19,yes,-0.7839,3.3311,2.9113,0.5151,0.4276,0.7271,-0.1941,-2.1643,3.1479,1,1,1,1,have
39,63,eller,Swedish,CCONJ,20,yes,-1.8004,4.1767,1.0006,0.4727,0.4577,0.6584,-0.6774,-3.734,2.3739,4,3,3,2,or
171,361,sig,Swedish,PRON,23,yes,-1.4313,3.4501,1.5773,0.4881,0.4318,0.6791,-0.5769,-2.8469,2.2422,4,3,3,2,one
82,151,de,Swedish,PRON,24,yes,-0.7427,5.8952,1.7466,0.5168,0.5189,0.6852,0.692,-4.6818,3.7197,4,3,3,2,the
59,104,år,Swedish,NOUN,25,yes,-2.2148,8.5121,-2.8553,0.4554,0.6121,0.5198,0.5579,-8.9423,1.0479,5,4,3,2,year
105,210,vid,Swedish,ADP,26,yes,-6.3372,-1.6287,-0.3433,0.2835,0.251,0.6101,-6.2704,-0.6501,-1.3768,3,2,2,2,at
204,435,stor,Swedish,ADJ,28,yes,-1.3568,4.4795,-0.5202,0.4912,0.4685,0.6037,0.0858,-4.4492,1.2626,4,3,3,2,Big
179,375,men,Swedish,CCONJ,29,yes,0.7888,2.6648,1.533,0.5806,0.4039,0.6775,1.3051,-1.5753,1.9415,4,3,3,2,but
258,598,vi,Swedish,PRON,30,yes,-0.2643,4.3499,0.4961,0.5367,0.4639,0.6403,0.9886,-3.6565,1.8018,4,3,3,2,we
73,131,från,Swedish,ADP,31,yes,-3.1258,1.8989,-1.5648,0.4174,0.3766,0.5662,-2.1844,-3.1966,-0.7942,4,3,3,2,from
156,324,också,Swedish,ADV,32,yes,-0.6887,3.6428,2.1462,0.519,0.4387,0.6996,0.1273,-2.6265,2.9023,1,1,1,1,also
99,194,om,Swedish,SCONJ,33,yes,-0.7742,3.4714,0.3503,0.5155,0.4326,0.635,0.2178,-3.1021,1.4272,4,3,3,2,if
41,67,om,Swedish,SCONJ,33,yes,0.1807,2.2568,2.1197,0.5553,0.3893,0.6986,0.5359,-1.2049,2.1533,1,1,1,1,if
13,21,finnas,Swedish,VERB,35,yes,-3.8708,9.008,0.3659,0.3864,0.6298,0.6356,-1.2478,-8.7985,4.4274,5,4,3,2,be
165,346,så,Swedish,ADV,36,yes,-0.6796,3.7225,-0.1571,0.5194,0.4415,0.6168,0.4879,-3.5,0.9596,4,3,3,2,so
102,204,ny,Swedish,ADJ,39,yes,-1.4657,1.8248,-0.2366,0.4866,0.374,0.6139,-0.795,-2.1694,0.2219,4,3,3,2,new
115,235,del,Swedish,NOUN,40,yes,-1.8404,5.6939,0.4751,0.471,0.5118,0.6395,-0.2209,-5.2899,2.7976,4,3,3,2,part
61,109,göra,Swedish,VERB,41,yes,-1.8527,7.6919,1.8096,0.4705,0.5829,0.6875,0.1183,-6.5273,4.9166,5,4,3,2,do
144,300,ge,Swedish,VERB,42,yes,-3.1672,8.2644,0.5202,0.4157,0.6033,0.6411,-0.7978,-7.9383,4.1216,5,4,3,2,give
74,133,barn,Swedish,NOUN,44,yes,0.1212,4.1094,-0.3185,0.5528,0.4553,0.611,1.3545,-3.6151,1.3339,4,3,3,2,children
337,820,sverige,Swedish,PROPN,46,yes,3.91,3.0563,-1.0097,0.7108,0.4178,0.5861,4.7993,-1.7945,0.4635,1,1,1,1,Sweden
216,467,ta,Swedish,VERB,47,yes,-3.1139,9.81,1.076,0.4179,0.6583,0.6611,-0.4045,-9.0297,5.4845,5,4,3,2,take
309,726,gå,Swedish,VERB,48,yes,-3.4127,10.4691,-1.0893,0.4055,0.6818,0.5833,-0.2425,-10.3813,3.2904,5,4,3,2,go
104,207,varje,Swedish,DET,52,yes,-2.4951,-0.5852,1.8906,0.4437,0.2881,0.6904,-2.8201,0.3517,1.0658,4,3,3,2,each
79,141,efter,Swedish,ADP,53,yes,-3.1953,-0.4901,0.7155,0.4145,0.2915,0.6481,-3.1949,-0.3439,-0.0748,3,2,2,2,after
11,19,komma,Swedish,AUX,54,yes,2.5514,0.7897,3.0274,0.6541,0.3371,0.7312,2.2181,1.1041,2.3917,1,1,1,1,come
219,473,komma,Swedish,AUX,54,yes,-2.2411,8.2276,0.4631,0.4543,0.602,0.6391,0.1056,-7.61,3.9822,5,4,3,2,come
199,423,dag,Swedish,NOUN,55,yes,-0.532,3.3163,-2.4393,0.5256,0.4271,0.5347,0.7838,-3.9472,-0.8091,4,3,3,2,day
92,175,måste,Swedish,AUX,56,yes,1.8605,1.2033,2.7475,0.6253,0.3518,0.7212,1.7158,0.4483,2.1041,1,1,1,1,must
261,604,procent,Swedish,NOUN,57,yes,-1.4167,4.1221,-2.7007,0.4887,0.4558,0.5254,0.1743,-5.0005,-0.7228,4,3,3,2,percent
321,763,nu,Swedish,ADV,59,yes,2.1969,1.7243,0.1201,0.6393,0.3704,0.6267,2.5283,-0.825,0.5712,1,1,1,1,now
243,561,olik,Swedish,ADJ,60,yes,-2.6859,-0.1363,0.4297,0.4358,0.3041,0.6379,-2.6258,-0.6103,-0.1053,4,3,3,2,different
134,276,hur,Swedish,ADV,61,yes,1.6264,0.7763,0.2102,0.6156,0.3366,0.63,1.6842,-0.1721,0.1397,1,1,1,1,how
223,481,ut,Swedish,ADV,62,yes,1.1798,-0.5759,2.1138,0.5969,0.2885,0.6984,0.6429,1.5445,1.2211,1,1,1,1,out
281,655,arbete,Swedish,NOUN,63,yes,2.6936,3.6348,2.4063,0.66,0.4384,0.7089,3.2544,-1.3427,3.5504,1,1,1,1,work
163,341,viss,Swedish,ADJ,64,yes,-6.5053,-1.0538,3.8373,0.2765,0.2714,0.7604,-6.9229,0.2634,2.2975,3,2,2,2,certain
121,245,här,Swedish,ADV,65,yes,4.2177,-0.7699,-0.0589,0.7236,0.2816,0.6203,3.8191,2.03,-0.0486,1,1,1,1,here
159,333,få,Swedish,AUX,66,yes,-6.0935,17.5607,0.9393,0.2937,0.9344,0.6562,-1.4274,-16.5583,9.6886,5,4,3,2,get
70,126,få,Swedish,AUX,66,yes,-0.8966,1.3067,4.14,0.5104,0.3555,0.7712,-1.0264,-0.0337,3.1107,1,1,1,1,get
30,42,denna,Swedish,PRON,68,yes,-8.6729,-0.8239,1.821,0.1861,0.2796,0.6879,-8.6501,-1.3821,0.6202,3,2,2,2,this one
137,284,denna,Swedish,PRON,68,yes,-0.2143,2.3962,-0.4177,0.5388,0.3943,0.6074,0.598,-2.332,0.1064,4,3,3,2,this one
2,5,genom,Swedish,ADP,69,yes,-9.5364,-1.8116,1.1047,0.1501,0.2445,0.6621,-9.536,-1.0472,-0.4412,3,2,2,2,through
53,93,kr,Swedish,NOUN,71,yes,-0.1955,2.636,-2.1756,0.5396,0.4029,0.5442,0.937,-3.1032,-1.1097,4,3,3,2,NOK
400,1200,bil,Swedish,NOUN,72,yes,3.2834,2.6025,-0.0835,0.6846,0.4017,0.6194,3.804,-1.2525,0.8555,1,1,1,1,car
23,32,gälla,Swedish,VERB,74,yes,-0.9699,3.7965,-0.9671,0.5073,0.4442,0.5877,0.4012,-3.9542,0.1915,4,3,3,2,apply
206,440,då,Swedish,ADV,75,yes,2.9209,2.0163,1.9331,0.6695,0.3808,0.6919,3.1199,-0.1612,2.1557,1,1,1,1,then
