,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,за,Old_East_Slavic,ADP,55,yes,-5.0832,0.2505,0.4165,0.3779,0.3565,0.5358,-4.4135,-2.435,-0.5101,4,4,3,2
1,2,молитва,Old_East_Slavic,NOUN,181,yes,-0.9532,0.1972,6.1207,0.5076,0.3548,0.7845,0.2166,-2.8845,-5.0587,4,4,3,2
2,3,святыи,Old_East_Slavic,ADJ,42,yes,-1.0288,-1.3421,3.0942,0.5053,0.3082,0.6525,-1.0213,-0.5347,-3.0167,4,4,3,2
3,4,отьць,Old_East_Slavic,NOUN,53,yes,-2.4766,4.508,-1.1513,0.4598,0.4854,0.4674,-0.6392,-4.2029,2.8561,2,2,2,2
4,5,нашь,Old_East_Slavic,ADJ,86,yes,-0.6475,-0.9774,-0.1581,0.5172,0.3193,0.5107,-0.8912,0.5359,-0.3851,5,4,3,2
5,6,господь,Old_East_Slavic,NOUN,93,yes,0.5922,-0.031,0.0647,0.5562,0.3479,0.5204,0.6085,0.2514,-0.4102,5,4,3,2
6,7,исусъ,Old_East_Slavic,PROPN,304,yes,-4.9618,-2.6985,-1.3635,0.3817,0.2671,0.4582,-5.6754,0.8095,0.036,1,1,1,1
7,8,христ(ос)ъ,Old_East_Slavic,PROPN,229,yes,1.8946,-1.3073,0.2179,0.5971,0.3093,0.5271,1.2975,1.7204,-0.7778,5,4,3,2
8,9,сынъ,Old_East_Slavic,NOUN,48,yes,-2.2063,5.0744,1.8898,0.4683,0.5026,0.6,0.3039,-5.751,0.4926,2,2,2,2
9,10,божии,Old_East_Slavic,ADJ,178,yes,-5.4942,-3.5824,2.3936,0.365,0.2403,0.622,-5.9108,-0.3002,-3.3181,1,1,1,1
10,2057,блудъ,Old_East_Slavic,PROPN,412,yes,-1.1578,-3.1109,-1.2373,0.5012,0.2546,0.4637,-2.1845,2.4884,-0.4053,1,1,1,1
11,12,азъ,Old_East_Slavic,PRON,25,yes,-1.7185,4.7184,-1.7178,0.4836,0.4918,0.4427,0.0699,-3.8437,3.1608,2,2,2,2
12,14,свои,Old_East_Slavic,ADJ,13,yes,-5.5366,3.138,-0.5951,0.3637,0.4439,0.4917,-3.7672,-4.4989,1.589,4,4,3,2
13,2062,льсть,Old_East_Slavic,NOUN,404,yes,-5.1842,-3.6149,5.7918,0.3747,0.2394,0.7701,-5.1502,-1.3967,-6.2215,4,4,3,2
14,2065,володимѣрь,Old_East_Slavic,ADJ,385,yes,-3.9519,-6.1369,-7.8755,0.4134,0.163,0.1743,-7.2425,6.4563,4.7173,1,1,1,1
15,19,написати,Old_East_Slavic,VERB,435,yes,5.941,0.3971,1.3096,0.7242,0.3609,0.5747,5.716,1.6944,-0.9446,3,3,3,2
16,21,трие,Old_East_Slavic,NUM,82,yes,1.8635,0.3339,0.6215,0.5961,0.359,0.5447,1.9122,0.1848,-0.4539,5,4,3,2
17,22,море,Old_East_Slavic,NOUN,117,yes,-0.9916,-0.5342,-0.4224,0.5064,0.3327,0.4992,-1.063,0.0595,-0.1988,5,4,3,2
18,23,пьрвыи,Old_East_Slavic,ADJ,213,yes,-1.2236,-1.9331,3.2536,0.4991,0.2903,0.6595,-1.3871,-0.2708,-3.4732,4,4,3,2
19,2075,кръвь,Old_East_Slavic,NOUN,255,yes,3.4654,-1.6289,2.9242,0.6465,0.2995,0.6451,2.9791,1.4804,-3.1486,3,3,3,2
20,28,индѣискыи,Old_East_Slavic,ADJ,220,yes,3.3608,-2.5566,3.4475,0.6432,0.2714,0.6679,2.4361,1.9904,-3.681,3,3,3,2
21,30,третии,Old_East_Slavic,ADJ,301,yes,-0.7855,-2.3784,-0.3388,0.5129,0.2768,0.5029,-1.5762,1.6688,-0.8197,5,4,3,2
22,33,поити,Old_East_Slavic,VERB,36,yes,-4.2041,7.0899,0.7172,0.4055,0.5637,0.5489,-1.0419,-7.6585,2.4039,2,2,2,2
23,34,отъ,Old_East_Slavic,ADP,12,yes,-5.5478,5.0134,0.6483,0.3633,0.5008,0.5459,-2.9623,-6.5653,1.6233,2,2,2,2
24,37,съ,Old_East_Slavic,ADP,10,yes,-7.6407,3.8659,0.8563,0.2976,0.466,0.555,-5.2882,-6.5635,0.9653,2,2,2,2
25,38,и,Old_East_Slavic,ADV,27,yes,-7.5438,13.8101,-0.0922,0.3006,0.7673,0.5136,-1.703,-14.4631,7.824,2,2,2,2
26,2086,бѣсъ,Old_East_Slavic,NOUN,122,yes,1.3954,-0.344,-2.6239,0.5814,0.3385,0.4032,0.7292,1.8277,1.8857,5,4,3,2
27,40,великыи,Old_East_Slavic,ADJ,37,yes,-2.5409,2.8305,2.6685,0.4578,0.4346,0.634,-0.7497,-4.3146,-1.3015,4,4,3,2
28,41,кънязь,Old_East_Slavic,NOUN,44,yes,-2.7002,6.2011,-1.1009,0.4528,0.5367,0.4696,-0.2182,-5.6937,3.7178,2,2,2,2
29,42,михаилъ,Old_East_Slavic,PROPN,325,yes,1.3097,-0.7932,0.2724,0.5787,0.3248,0.5295,0.9537,1.0067,-0.62,5,4,3,2
30,44,и,Old_East_Slavic,ADV,27,yes,-11.2499,21.4925,0.2531,0.1842,1.0,0.5287,-2.3583,-22.5844,13.6183,2,2,2,2
31,48,на,Old_East_Slavic,ADP,7,yes,-8.191,6.0042,0.5422,0.2803,0.5308,0.5413,-5.0754,-8.392,2.4436,2,2,2,2
32,50,вълга,Old_East_Slavic,PROPN,490,yes,10.5861,-2.3763,-4.7156,0.8702,0.2769,0.312,7.8189,7.9536,3.568,3,3,3,2
33,51,приити,Old_East_Slavic,VERB,20,yes,-6.262,12.5497,0.2746,0.3409,0.7291,0.5296,-0.9696,-12.9121,6.0933,2,2,2,2
34,52,въ,Old_East_Slavic,ADP,2,yes,-8.1273,5.134,1.0031,0.2823,0.5044,0.5614,-5.2316,-7.8767,1.7389,2,2,2,2
35,53,манастырь,Old_East_Slavic,NOUN,91,yes,-0.236,2.3382,1.8876,0.5302,0.4197,0.5999,1.0924,-2.7331,-0.8762,4,4,3,2
36,54,къ,Old_East_Slavic,ADP,14,yes,-6.9184,3.6911,0.1199,0.3202,0.4607,0.5229,-4.8783,-5.8114,1.0751,2,2,2,2
37,2100,вѣ,Old_East_Slavic,PRON,317,yes,-3.7998,-2.2794,-2.3821,0.4182,0.2798,0.4138,-4.723,1.3802,0.8618,1,1,1,1
38,58,борисъ,Old_East_Slavic,PROPN,190,yes,4.1485,1.4252,-0.6281,0.6679,0.392,0.4902,4.1434,0.8792,0.9204,5,4,3,2
39,59,гълѣбъ,Old_East_Slavic,PROPN,176,yes,0.9098,-1.1948,-3.2234,0.5662,0.3127,0.3771,-0.0128,2.5037,1.9079,5,4,3,2
40,60,у,Old_East_Slavic,ADP,39,yes,-3.1363,0.4701,-1.3865,0.4391,0.3631,0.4572,-2.9209,-1.1474,0.742,4,4,3,2
41,61,игуменъ,Old_East_Slavic,NOUN,120,yes,1.1163,2.9659,1.1463,0.5727,0.4387,0.5676,2.4505,-2.3914,-0.3239,5,4,3,2
42,62,себе,Old_East_Slavic,PRON,6,yes,-4.0191,4.8633,-0.0819,0.4113,0.4962,0.5141,-1.7607,-5.4963,1.9795,2,2,2,2
43,65,братия,Old_East_Slavic,NOUN,66,yes,-1.2866,3.8337,-0.5289,0.4972,0.465,0.4946,0.3072,-3.4159,1.7895,5,4,3,2
44,66,из,Old_East_Slavic,ADP,50,yes,-7.2239,-0.9365,0.3246,0.3106,0.3205,0.5318,-6.8083,-2.276,-1.1558,1,1,1,1
45,71,иныи,Old_East_Slavic,ADJ,204,yes,-6.7125,-1.595,-0.5158,0.3267,0.3005,0.4951,-6.6771,-1.2628,-0.5684,1,1,1,1
46,2121,показати,Old_East_Slavic,VERB,352,yes,3.5056,1.333,-0.7032,0.6477,0.3893,0.487,3.5815,0.691,0.8619,5,4,3,2
47,74,вьсь,Old_East_Slavic,ADJ,83,yes,-4.3505,1.3067,0.139,0.4009,0.3885,0.5237,-3.3482,-2.9077,0.0622,4,4,3,2
