,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,2,に,Japanese,SCONJ,102,no,15.5826,-8.6442,15.6911,0.9947,0.0,0.9362,-1.5375,-20.6977,9.1841,4,4,3,2
1,3,は,Japanese,ADP,3,no,13.9258,-7.5371,16.1266,0.9345,0.0576,0.9551,-1.4894,-18.891,10.9227,4,4,3,2
2,6,の,Japanese,SCONJ,24,no,15.7281,-7.5213,17.1619,1.0,0.0584,1.0,-2.5405,-20.5976,11.4583,4,4,3,2
3,8,が,Japanese,SCONJ,23,no,10.2094,-3.2282,8.0999,0.7995,0.2818,0.6067,-3.0389,-11.5491,5.9617,5,4,3,2
4,9,ある,Japanese,PRON,243,no,7.5025,-1.4143,3.7604,0.7012,0.3762,0.4184,-3.1176,-7.4925,2.5038,5,4,3,2
5,10,の,Japanese,SCONJ,24,no,4.2527,-1.6206,1.0017,0.5831,0.3655,0.2987,-1.1092,-4.525,0.2669,5,4,3,2
6,11,で,Japanese,SCONJ,84,no,6.8589,-1.7421,3.8779,0.6778,0.3592,0.4235,-2.4651,-7.1836,2.7106,5,4,3,2
7,14,より,Japanese,VERB,135,no,3.2354,4.5051,0.3912,0.5462,0.6843,0.2722,-5.2637,-0.0021,1.2525,3,3,2,2
8,15,上,Japanese,NOUN,171,no,0.5184,-3.8357,-1.9942,0.4475,0.2502,0.1687,2.4952,-2.1297,-2.6279,2,2,1,1
9,17,を,Japanese,ADP,4,no,11.7777,-4.4003,11.2076,0.8565,0.2208,0.7416,-2.9379,-14.193,6.8786,4,4,3,2
10,19,こと,Japanese,NOUN,21,no,6.9992,-5.7143,6.7,0.6829,0.1525,0.546,0.828,-10.2806,3.1654,5,4,3,2
11,2067,務め,Japanese,VERB,497,no,1.746,2.0285,-0.6825,0.4921,0.5554,0.2256,-2.4135,-0.0955,-0.3524,3,3,2,2
12,21,的,Japanese,PART,36,no,6.6116,4.89,-2.7606,0.6688,0.7043,0.1354,-8.1814,-1.5594,-2.9302,3,3,2,2
13,22,に,Japanese,SCONJ,102,no,5.5764,2.6682,-2.0316,0.6312,0.5887,0.1671,-5.5159,-2.5005,-2.8849,3,3,2,2
14,23,なる,Japanese,VERB,60,no,6.3338,-3.6399,3.6473,0.6587,0.2604,0.4135,-0.4987,-7.7365,0.255,5,4,3,2
15,24,が,Japanese,SCONJ,23,no,3.932,1.0161,2.5261,0.5715,0.5027,0.3649,-2.7503,-3.1559,2.3072,3,3,2,2
16,25,その,Japanese,DET,31,no,4.9102,2.7636,1.0662,0.607,0.5936,0.3015,-4.9912,-2.3858,1.28,3,3,2,2
17,2075,選挙,Japanese,NOUN,360,no,-2.8394,-1.8712,-0.3846,0.3255,0.3525,0.2385,3.2478,1.3887,0.356,2,2,1,1
18,28,つ,Japanese,NOUN,88,no,1.4023,-2.4658,0.9362,0.4796,0.3215,0.2959,1.0489,-2.7297,0.7636,2,2,1,1
19,29,この,Japanese,DET,42,no,5.1678,1.6813,0.9142,0.6164,0.5373,0.2949,-4.4348,-3.1698,0.8631,3,3,2,2
