,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,mężczyzna,Polish,NOUN,7,no,7.3347,-8.9214,6.949,0.9723,0.1641,0.7579,3.1189,-11.3648,6.9935,4,4,3,2
1,2,w,Polish,ADP,1,no,4.311,-12.5488,8.3548,0.8139,0.0074,0.8333,-0.6064,-13.9005,8.3,4,4,3,2
2,3,czapce,Polish,NOUN,65,no,5.3692,-2.4862,1.9788,0.8693,0.4421,0.4914,3.6611,-4.0966,2.0387,5,4,3,2
3,4,z,Polish,ADP,3,no,-0.2134,-6.6235,2.7598,0.5769,0.2634,0.5333,-2.4352,-6.4593,1.9614,1,1,1,1
4,5,daszkiem,Polish,NOUN,233,no,0.139,0.9307,-1.0161,0.5954,0.5897,0.3309,0.4107,0.8559,-0.9797,1,1,1,1
5,6,trzyma,Polish,VERB,40,no,5.3396,-5.0847,3.594,0.8678,0.3299,0.578,2.9849,-6.834,3.5146,5,4,3,2
6,7,rękach,Polish,NOUN,54,no,4.4474,0.8702,-0.1238,0.821,0.5871,0.3787,4.3971,-0.6112,0.8233,5,4,3,2
7,9,i,Polish,PART,353,no,5.823,-7.3908,7.0861,0.8931,0.2303,0.7652,2.1813,-9.4413,7.0977,4,4,3,2
8,11,przez,Polish,ADP,21,no,-0.9689,-2.5579,0.1603,0.5373,0.439,0.3939,-1.6041,-2.1362,-0.4534,1,1,1,1
9,14,kobieta,Polish,NOUN,11,no,7.076,-7.5612,7.1635,0.9587,0.2229,0.7694,3.2299,-10.077,7.2695,4,4,3,2
10,18,sukience,Polish,NOUN,191,no,3.8057,-0.5038,-1.7796,0.7874,0.5278,0.2899,3.4047,-1.4871,-1.3385,5,4,3,2
11,19,białym,Polish,ADJ,189,no,-0.6576,0.12,1.005,0.5536,0.5547,0.4392,-1.379,0.3963,0.1972,1,1,1,1
12,20,kapeluszu,Polish,NOUN,75,no,5.1466,-1.6594,0.947,0.8577,0.4779,0.4361,3.9733,-3.1321,1.1309,5,4,3,2
13,21,stoi,Polish,VERB,10,no,7.8638,-12.7206,11.4647,1.0,0.0,1.0,2.1077,-15.6514,11.8472,4,4,3,2
14,22,jedną,Polish,ADJ,325,no,0.5047,1.3599,-2.1111,0.6145,0.6083,0.2722,1.4993,1.3375,-1.145,3,3,2,2
15,25,na,Polish,ADP,2,no,2.8113,-11.5991,7.6541,0.7353,0.0484,0.7957,-1.726,-12.5353,7.4051,4,4,3,2
16,27,drugą,Polish,ADJ,196,no,0.6421,-0.895,-1.5312,0.6217,0.5109,0.3032,0.5969,-0.9462,-1.3691,3,3,2,2
17,28,wózku,Polish,NOUN,328,no,4.0647,1.9583,-3.0874,0.801,0.6341,0.2198,4.9733,0.7096,-1.6117,3,3,2,2
18,30,ręce,Polish,NOUN,43,no,4.8065,-0.2528,-3.3924,0.8399,0.5386,0.2035,5.3309,-1.3096,-2.156,3,3,2,2
19,31,chodniku,Polish,NOUN,96,no,4.043,1.6394,0.9164,0.7999,0.6204,0.4345,3.9476,0.1939,1.8935,3,3,2,2
20,32,obok,Polish,ADV,88,no,-0.2469,-2.8174,2.4231,0.5752,0.4278,0.5153,-1.5886,-2.9142,1.7837,1,1,1,1
21,35,której,Polish,DET,236,no,5.3284,3.5967,0.5471,0.8672,0.7049,0.4147,5.8909,1.5029,2.1386,3,3,2,2
22,36,siedzi,Polish,VERB,14,no,6.2825,-8.7046,7.4502,0.9172,0.1735,0.7848,2.2434,-10.9506,7.5276,4,4,3,2
23,37,dwóch,Polish,NUM,53,no,-1.4315,0.7792,1.3764,0.5131,0.5832,0.4591,-1.7976,1.196,0.7523,1,1,1,1
24,38,mężczyzn,Polish,NOUN,97,no,5.0888,-3.1982,1.5799,0.8546,0.4114,0.47,3.4553,-4.681,1.5774,5,4,3,2
25,39,chłopiec,Polish,NOUN,13,no,6.6511,-5.65,5.3051,0.9365,0.3055,0.6698,3.5536,-7.9209,5.2875,4,4,3,2
26,40,niebieskiej,Polish,ADJ,190,no,-1.4062,2.2049,4.7465,0.5144,0.6448,0.6398,-2.4329,2.5663,4.1877,1,1,1,1
27,41,kurtce,Polish,NOUN,59,no,5.9908,-2.3186,1.4778,0.9019,0.4494,0.4646,4.4154,-4.1646,1.7616,5,4,3,2
28,42,biegnie,Polish,VERB,47,no,4.9376,-3.2232,4.5971,0.8467,0.4103,0.6318,2.8623,-5.1083,4.7925,5,4,3,2
29,4139,chciał,Polish,VERB,303,no,-1.7611,-4.3196,-4.705,0.4958,0.3629,0.1331,-1.5012,-2.9126,-5.2214,1,1,1,1
30,44,śniegu,Polish,NOUN,48,no,4.5682,0.1184,0.6017,0.8274,0.5547,0.4176,4.1316,-1.4488,1.4727,5,4,3,2
31,45,trzymając,Polish,VERB,23,no,3.9791,-5.5002,1.9477,0.7965,0.3119,0.4898,1.8642,-6.5502,1.7304,5,4,3,2
32,43,po,Polish,ADP,8,no,-0.97,-4.129,2.351,0.5373,0.3712,0.5114,-2.6639,-3.8792,1.2701,1,1,1,1
33,47,a,Polish,PART,200,no,4.2996,-3.611,3.2023,0.8133,0.3935,0.557,2.3843,-5.0198,3.3116,5,4,3,2
34,48,za,Polish,ADP,19,no,-2.437,-3.3895,0.3501,0.4604,0.4031,0.4041,-3.0769,-2.461,-0.485,1,1,1,1
35,49,nim,Polish,PRON,155,no,3.2359,-1.2933,-0.7722,0.7576,0.4937,0.3439,2.7656,-2.202,-0.384,5,4,3,2
36,50,pies,Polish,NOUN,32,no,4.8391,-2.962,1.4502,0.8416,0.4216,0.4631,3.3923,-4.3303,1.5869,5,4,3,2
37,52,wraz,Polish,ADV,281,no,-2.8388,-0.4068,-0.175,0.4394,0.532,0.376,-2.5832,0.5332,-0.6412,1,1,1,1
38,54,chłopcem,Polish,NOUN,462,no,3.0559,0.1397,-1.087,0.7482,0.5556,0.3271,3.1072,-0.5975,-0.6361,5,4,3,2
39,57,do,Polish,ADP,6,no,-0.0098,-4.398,0.5023,0.5876,0.3595,0.4123,-1.1495,-4.2448,0.1358,1,1,1,1
40,60,pobliżu,Polish,NOUN,39,no,-0.5997,10.4271,2.8132,0.5567,1.0,0.5362,2.2187,8.6925,4.5312,3,3,2,2
41,62,się,Polish,PRON,4,no,-0.035,-1.8895,0.3276,0.5863,0.4679,0.4029,-0.7907,-1.8361,-0.2257,1,1,1,1
42,63,obok,Polish,ADV,88,no,3.1912,0.3805,-0.8717,0.7552,0.566,0.3386,3.0947,-0.3665,-0.4036,5,4,3,2
43,64,kobiety,Polish,NOUN,57,no,4.7203,-3.0475,1.7381,0.8353,0.4179,0.4785,3.2274,-4.5374,2.0733,5,4,3,2
44,65,dzieckiem,Polish,NOUN,408,no,2.94,-0.275,-0.9484,0.7421,0.5377,0.3345,2.7351,-0.8768,-0.7675,5,4,3,2
45,66,dwie,Polish,NUM,26,no,1.6507,3.5369,0.2842,0.6746,0.7023,0.4006,2.4718,2.8045,1.5639,3,3,2,2
46,67,dziewczynki,Polish,NOUN,68,no,3.83,-3.8529,1.7437,0.7887,0.3831,0.4788,2.105,-4.9704,1.4604,5,4,3,2
47,68,bawią,Polish,VERB,461,no,0.0516,-0.1958,0.4597,0.5908,0.5411,0.41,-0.4725,-0.2022,0.0369,5,4,3,2
48,69,placu,Polish,NOUN,235,no,2.8404,1.725,-0.3726,0.7369,0.6241,0.3654,3.0037,0.6755,0.4826,3,3,2,2
49,71,dwa,Polish,NUM,73,no,-6.3594,3.1293,2.5152,0.255,0.6847,0.5202,-5.2327,4.4962,2.0071,2,2,1,1
50,72,małe,Polish,ADJ,184,no,-1.0984,2.5702,1.0974,0.5306,0.6606,0.4442,-0.7872,2.6996,0.8921,1,1,1,1
51,2119,je,Polish,PRON,234,no,0.2113,4.3804,1.7139,0.5992,0.7388,0.4772,0.5986,4.0265,2.3248,1,1,1,1
52,74,psy,Polish,NOUN,135,no,2.7463,-4.9926,-2.1294,0.7319,0.3339,0.2712,1.7951,-5.2285,-2.017,5,4,3,2
53,75,biegną,Polish,VERB,242,no,1.7576,-0.8204,2.0626,0.6802,0.5141,0.4959,0.8684,-1.5456,1.8764,5,4,3,2
54,76,siebie,Polish,PRON,30,no,4.3641,-3.2591,-0.6508,0.8167,0.4087,0.3505,3.3501,-4.357,-0.1255,5,4,3,2
55,77,bluzce,Polish,NOUN,245,no,5.1203,1.1444,-0.9974,0.8563,0.599,0.3319,4.9485,-0.3197,-0.1144,5,4,3,2
56,85,dziewczynka,Polish,NOUN,17,no,6.3649,-6.7327,4.4411,0.9215,0.2587,0.6234,3.2583,-8.7,4.3611,4,4,3,2
57,87,chłopca,Polish,NOUN,210,no,3.2488,-0.2312,-1.1248,0.7583,0.5396,0.325,3.1705,-1.1211,-0.6036,5,4,3,2
58,89,pod,Polish,ADP,33,no,-4.0971,-1.8586,0.3105,0.3735,0.4692,0.402,-4.5913,-0.5989,-1.0564,1,1,1,1
59,90,wodą,Polish,NOUN,63,no,3.3039,-0.9027,0.9763,0.7611,0.5105,0.4377,2.4498,-1.9249,1.1843,5,4,3,2
60,91,chłopak,Polish,NOUN,52,no,5.6856,-3.1276,2.9554,0.8859,0.4144,0.5438,3.5277,-4.9373,2.8606,5,4,3,2
61,93,koszulce,Polish,NOUN,140,no,6.0543,-1.6814,1.4592,0.9052,0.4769,0.4636,4.6122,-3.5807,1.8188,5,4,3,2
62,94,skacze,Polish,VERB,29,no,5.2153,-5.5044,4.4967,0.8613,0.3117,0.6264,2.5837,-7.2971,4.4299,5,4,3,2
63,95,trawie,Polish,NOUN,25,no,4.6181,0.1347,0.7599,0.83,0.5554,0.4261,4.0831,-1.3757,1.3056,5,4,3,2
64,96,góry,Polish,NOUN,84,no,2.3825,0.1091,-0.7618,0.7129,0.5543,0.3445,2.2325,-0.6824,-0.3079,3,3,2,2
65,97,uniesionymi,Polish,ADJ,340,no,-3.7485,1.7115,1.8688,0.3917,0.6235,0.4855,-3.7661,2.6175,1.2002,1,1,1,1
66,98,rękami,Polish,NOUN,112,no,4.2893,-2.8022,0.1517,0.8128,0.4285,0.3935,3.1438,-3.8676,0.1894,5,4,3,2
67,104,trzech,Polish,NUM,174,no,-2.1095,2.5288,3.1281,0.4776,0.6588,0.5531,-2.1251,3.1687,2.739,1,1,1,1
68,106,gra,Polish,VERB,44,no,5.6263,-5.0619,2.6124,0.8828,0.3309,0.5254,3.5745,-6.6754,2.7501,5,4,3,2
69,108,jeden,Polish,ADJ,92,no,2.5489,-1.7152,1.1566,0.7216,0.4754,0.4474,1.4624,-2.418,0.8954,5,4,3,2
70,109,nich,Polish,PRON,120,no,3.7317,0.1856,-2.0424,0.7836,0.5576,0.2758,4.0113,-0.9612,-0.9489,3,3,2,2
71,112,drugi,Polish,ADJ,145,no,2.3831,1.6079,1.8336,0.7129,0.619,0.4836,2.0663,0.8109,2.0207,5,4,3,2
72,113,stronę,Polish,NOUN,171,no,2.062,-0.2691,0.3612,0.6961,0.5379,0.4047,1.6081,-0.9876,0.6409,3,3,2,2
