,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,dat,Dutch,DET,166,no,-1.7303,2.7159,-5.2461,0.2952,0.5669,0.4063,0.8839,-4.0099,4.3481,5,4,3,2
1,2,is,Dutch,VERB,97,no,-2.15,5.4605,-4.0429,0.2719,0.6728,0.4674,0.2823,-6.4775,2.8406,5,4,3,2
2,7,over,Dutch,ADP,30,no,0.0087,2.8827,-1.7054,0.3917,0.5733,0.5861,-0.8589,-2.9732,1.2818,4,4,3,2
3,8,zes,Dutch,NUM,242,no,2.4323,1.5348,0.5422,0.5261,0.5213,0.7002,-2.7144,-0.5339,-0.0623,2,2,1,1
4,9,maanden,Dutch,NOUN,250,no,-2.5904,2.7144,2.6608,0.2475,0.5668,0.8078,1.3888,-2.8292,-3.1853,4,4,3,2
5,11,dat,Dutch,DET,166,no,-0.5403,3.5838,-5.7658,0.3612,0.6004,0.3799,-0.4993,-4.5612,4.4777,5,4,3,2
6,12,de,Dutch,PROPN,73,no,-3.8512,10.8696,-8.4812,0.1776,0.8816,0.242,-0.1261,-12.8628,6.4331,5,4,3,2
7,2062,betekent,Dutch,VERB,386,no,-2.2089,-0.2426,-0.0499,0.2687,0.4527,0.6702,2.1805,-0.5025,-0.2701,3,3,2,2
8,17,in,Dutch,ADP,5,no,-5.3972,11.0404,-10.6436,0.0918,0.8882,0.1322,1.3087,-13.897,8.4839,5,4,3,2
9,19,regering,Dutch,NOUN,108,no,-4.9225,0.9001,-1.0672,0.1182,0.4968,0.6185,4.4195,-2.6019,0.2172,3,3,2,2
10,20,van,Dutch,PROPN,50,no,-5.2204,13.9386,-13.2466,0.1016,1.0,0.0,0.115,-17.0043,10.7374,5,4,3,2
11,22,kan,Dutch,VERB,281,no,-0.1303,0.0426,0.37,0.3839,0.4637,0.6915,0.2681,-0.1286,-0.3906,2,2,1,1
12,23,volgens,Dutch,ADP,91,no,4.2659,3.8771,1.703,0.6278,0.6117,0.7592,-5.2327,-1.9207,-1.4078,1,1,1,1
13,2071,ben,Dutch,AUX,207,no,0.6948,-5.1633,-0.3938,0.4297,0.2628,0.6527,0.961,4.8823,1.2271,2,2,1,1
14,25,premier,Dutch,NOUN,493,no,-5.1974,-3.5597,2.8567,0.1029,0.3247,0.8178,5.7425,2.2043,-2.5293,3,3,2,2
15,2074,stelde,Dutch,VERB,436,no,0.0029,0.1436,-1.6277,0.3913,0.4676,0.59,0.076,-0.4283,1.2898,2,2,1,1
16,27,nog,Dutch,ADV,34,no,-0.5286,4.3147,-3.888,0.3619,0.6286,0.4752,-0.753,-4.8809,2.6406,5,4,3,2
17,2075,doen,Dutch,VERB,165,no,-3.611,4.39,-2.2349,0.1909,0.6315,0.5592,2.0524,-5.5973,1.2427,5,4,3,2
18,28,worden,Dutch,VERB,354,no,5.9905,-1.108,-1.5513,0.7234,0.4193,0.5939,-5.0116,2.6267,1.8231,2,2,1,1
19,30,met,Dutch,ADP,11,no,-1.3846,4.6092,-1.9854,0.3144,0.64,0.5719,-0.1888,-5.013,1.5793,4,4,3,2
20,2078,b.,Dutch,PROPN,397,no,4.1186,4.2056,5.3038,0.6196,0.6244,0.942,-4.8895,-1.0216,-0.2976,1,1,1,1
