,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,2,og,Norwegian,CCONJ,2,no,5.8468,-13.964,-10.4448,0.8691,0.0,0.0241,0.8513,-16.9392,10.0134,1,1,1,1
1,4,på,Norwegian,SCONJ,95,no,1.0439,2.3506,-0.9498,0.6399,0.4841,0.3929,1.3747,1.8064,1.2783,5,4,3,2
2,9,sto,Norwegian,VERB,295,no,1.5688,-3.0451,1.7839,0.665,0.324,0.499,1.1347,-2.8767,-2.3508,2,2,1,1
3,10,på,Norwegian,SCONJ,95,no,-0.4949,-6.2905,-1.7202,0.5665,0.2277,0.3629,-2.0592,-6.1635,0.7001,1,1,1,1
4,12,under,Norwegian,ADP,93,no,-7.0906,-2.8211,1.3707,0.2517,0.3306,0.483,-7.242,-0.7261,-2.4679,3,3,2,2
5,13,den,Norwegian,PROPN,428,no,-4.8298,-4.4321,-0.6898,0.3596,0.2828,0.4029,-5.6202,-3.2523,-0.674,3,3,2,2
6,17,til,Norwegian,SCONJ,32,no,1.3763,-8.7831,-4.3977,0.6558,0.1537,0.2589,-1.2525,-9.6546,3.1878,1,1,1,1
7,23,mette-marit,Norwegian,PROPN,293,no,5.1345,2.7932,3.4271,0.8351,0.4972,0.5629,5.7423,2.1849,-1.3099,2,2,1,1
8,34,som,Norwegian,ADP,42,no,1.8875,-3.6244,-5.9481,0.6802,0.3068,0.1987,0.2009,-4.9342,5.165,1,1,1,1
9,35,er,Norwegian,VERB,63,no,3.3316,-10.412,-8.141,0.7491,0.1054,0.1135,-0.297,-12.3568,7.1791,1,1,1,1
10,4133,jarstein,Norwegian,PROPN,356,no,-2.8211,1.2995,0.1944,0.4555,0.4529,0.4373,-2.3896,1.883,-0.5132,3,3,2,2
11,37,norsk,Norwegian,ADJ,153,no,-0.0777,-1.1663,1.3503,0.5864,0.3797,0.4822,-0.0637,-0.8162,-1.7326,3,3,2,2
12,2085,lite,Norwegian,ADJ,338,no,-1.5843,-0.882,1.9325,0.5145,0.3882,0.5048,-1.2972,-0.0672,-2.2367,3,3,2,2
13,40,med,Norwegian,SCONJ,131,no,2.4627,-6.7856,-3.4778,0.7076,0.213,0.2947,0.2949,-7.6484,2.955,1,1,1,1
14,4141,1,Norwegian,NUM,447,no,-8.5317,-2.7932,2.6724,0.1829,0.3315,0.5335,-8.4195,0.24,-2.9947,3,3,2,2
15,52,det,Norwegian,DET,23,no,6.5273,-11.6098,-11.0642,0.9016,0.0699,0.0,2.0501,-14.9594,10.6078,1,1,1,1
16,2103,lett,Norwegian,ADJ,367,no,4.3491,2.9002,1.6588,0.7976,0.5004,0.4942,5.0061,2.0764,-0.4259,2,2,1,1
17,6208,finanskrisen,Norwegian,NOUN,314,no,3.9749,2.2739,2.4673,0.7798,0.4818,0.5256,4.6277,1.6605,-1.4701,2,2,1,1
18,6211,imf,Norwegian,PROPN,291,no,5.7525,8.152,2.1088,0.8646,0.6562,0.5116,7.4143,6.4522,0.8882,2,2,1,1
19,2115,hvor,Norwegian,ADV,165,no,-3.1878,-0.4274,-2.1178,0.438,0.4017,0.3475,-3.3523,0.0518,1.2655,3,3,2,2
20,72,av,Norwegian,SCONJ,177,no,-0.013,-7.3474,-2.8112,0.5895,0.1963,0.3206,-2.0727,-7.4982,1.8555,1,1,1,1
21,2121,gjelder,Norwegian,VERB,374,no,1.8722,0.9072,-0.7994,0.6794,0.4413,0.3987,1.812,0.448,0.8897,2,2,1,1
22,75,i,Norwegian,SCONJ,137,no,0.3945,-9.5737,-4.4386,0.6089,0.1303,0.2573,-2.3812,-10.1901,3.0454,1,1,1,1
23,2125,ligger,Norwegian,VERB,444,no,-1.1532,0.4049,-0.8393,0.5351,0.4264,0.3971,-1.1391,0.4903,0.3336,3,3,2,2
24,2136,lagt,Norwegian,VERB,345,no,3.5063,-2.4543,3.2142,0.7574,0.3415,0.5546,3.1634,-2.5425,-3.2228,2,2,1,1
25,91,norske,Norwegian,ADJ,66,no,-6.6041,-2.9359,1.7892,0.2749,0.3272,0.4992,-6.7249,-0.9813,-2.9549,3,3,2,2
26,2147,året,Norwegian,NOUN,437,no,-2.7302,-3.6622,3.5637,0.4598,0.3057,0.5682,-2.8,-2.2256,-4.3329,3,3,2,2
27,100,litt,Norwegian,ADJ,243,no,-1.8398,1.1935,2.0068,0.5023,0.4498,0.5077,-1.1152,1.913,-1.3892,3,3,2,2
28,102,klokken,Norwegian,NOUN,417,no,-12.3649,0.9385,1.7999,0.0,0.4422,0.4996,-11.9656,4.1283,-1.0303,3,3,2,2
29,6248,den,Norwegian,PROPN,428,no,-1.5149,-0.2026,2.8132,0.5178,0.4083,0.539,-1.0494,0.5913,-2.5599,3,3,2,2
30,106,seg,Norwegian,PRON,27,no,-0.0783,-2.2339,-2.2678,0.5864,0.3481,0.3417,-0.7715,-2.5487,1.4233,2,2,1,1
31,108,for,Norwegian,CCONJ,339,no,1.9037,2.0308,-3.0723,0.6809,0.4746,0.3104,1.8667,0.9489,2.9402,2,2,1,1
32,109,å,Norwegian,PART,5,no,1.7594,-0.5388,-3.447,0.6741,0.3984,0.2959,1.1253,-1.4942,2.9144,2,2,1,1
33,6254,kina,Norwegian,PROPN,102,no,5.258,0.8893,-2.495,0.841,0.4407,0.3328,4.9435,-0.8354,3.0847,2,2,1,1
34,115,kom,Norwegian,VERB,88,no,3.2521,-4.5993,-3.1876,0.7453,0.2779,0.3059,1.6321,-5.6798,2.774,1,1,1,1
35,116,de,Norwegian,PRON,26,no,4.5217,-2.9952,-4.4,0.8059,0.3255,0.2588,3.0183,-4.6838,4.2719,1,1,1,1
36,122,for,Norwegian,CCONJ,339,no,0.5432,-7.3505,-3.5779,0.616,0.1962,0.2908,-1.4922,-7.7742,2.5871,1,1,1,1
37,2171,dersom,Norwegian,SCONJ,306,no,-4.2074,10.3718,-4.4433,0.3893,0.7221,0.2572,-2.8862,9.8088,6.7202,5,4,3,2
38,123,regjering,Norwegian,NOUN,301,no,1.5505,-4.5358,2.8393,0.6641,0.2798,0.54,0.969,-4.4033,-3.8665,2,2,1,1
39,125,viktige,Norwegian,ADJ,340,no,1.5584,2.7832,-0.6885,0.6645,0.4969,0.403,1.9644,2.2318,1.0137,2,2,1,1
40,127,ble,Norwegian,VERB,106,no,-4.1647,3.3411,-1.3654,0.3913,0.5135,0.3767,-3.5978,3.8558,1.3707,5,4,3,2
41,130,dronning,Norwegian,NOUN,256,no,-4.9393,-2.9399,4.1077,0.3544,0.3271,0.5893,-4.8827,-0.9291,-4.6838,3,3,2,2
42,131,sonja,Norwegian,PROPN,362,no,3.7271,0.8994,4.354,0.768,0.441,0.5989,4.3607,0.7542,-3.0687,2,2,1,1
