,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,2051,ἔσχε,Ancient_Greek,VERB,275,no,-5.7781,1.2339,-0.951,0.2893,0.3472,0.5801,5.3116,-2.0414,1.4155,5,4,3,2
1,2052,ἀθήνας,Ancient_Greek,PROPN,294,no,1.156,-1.7412,1.3366,0.5972,0.2479,0.6682,-0.6845,1.6531,-1.5238,5,4,3,2
2,6,ὡς,Ancient_Greek,ADV,37,no,-0.3417,1.2981,-1.8885,0.5307,0.3493,0.544,0.059,-1.5106,1.5581,5,4,3,2
3,8,τὰ,Ancient_Greek,PRON,64,no,1.738,3.6326,-2.3873,0.623,0.4272,0.5247,-2.3203,-3.4174,2.023,1,1,1,1
4,10,ἐξ,Ancient_Greek,ADP,69,no,3.4185,-1.1944,-1.3319,0.6977,0.2662,0.5654,-3.2056,1.5763,0.8451,2,1,1,1
5,11,ἀνθρώπων,Ancient_Greek,NOUN,180,no,-2.633,1.4452,2.2739,0.4289,0.3542,0.7043,2.5801,-1.7724,-1.988,5,4,3,2
6,12,τῷ,Ancient_Greek,PRON,79,no,5.0016,3.252,2.6011,0.768,0.4145,0.7169,-5.1125,-2.2828,-2.8469,1,1,1,1
7,13,χρόνῳ,Ancient_Greek,NOUN,356,no,2.6058,1.7061,1.5171,0.6616,0.3629,0.6752,-2.5431,-1.2903,-1.878,1,1,1,1
8,15,γένηται,Ancient_Greek,VERB,354,no,-3.1992,6.838,4.0242,0.4038,0.5341,0.7718,2.7061,-6.7324,-4.1649,5,4,3,2
9,8208,ἀρισταγόρης,Ancient_Greek,PROPN,421,no,3.2552,-2.9419,-1.2546,0.6904,0.2078,0.5684,-2.9695,3.2103,0.9435,2,1,1,1
10,17,μεγάλα,Ancient_Greek,ADJ,235,no,-4.2351,-0.8642,0.0644,0.3578,0.2772,0.6192,4.1303,0.3017,0.3441,5,4,3,2
11,18,τε,Ancient_Greek,ADV,462,no,-2.9784,8.9498,-6.2755,0.4136,0.6046,0.3749,1.0766,-9.4325,6.4197,3,2,2,2
12,19,καὶ,Ancient_Greek,NUM,293,no,-6.4132,20.8016,-16.0068,0.261,1.0,0.0,1.8926,-21.7463,16.2002,3,2,2,2
13,2066,τῇ,Ancient_Greek,ADV,323,no,-4.9758,-3.609,0.1821,0.3249,0.1856,0.6237,5.2588,2.9363,0.3481,4,3,3,2
14,21,τὰ,Ancient_Greek,PRON,64,no,-4.5191,-0.6086,-3.3536,0.3452,0.2857,0.4875,4.2347,-0.1912,3.5761,5,4,3,2
15,22,μὲν,Ancient_Greek,ADV,7,no,-2.8844,11.168,-8.4945,0.4178,0.6786,0.2894,0.6083,-11.6041,8.1536,3,2,2,2
16,24,δὲ,Ancient_Greek,ADV,1,no,-5.5352,15.7343,-12.6727,0.3,0.8309,0.1285,2.0925,-16.6246,12.6648,3,2,2,2
17,28,τά,Ancient_Greek,DET,456,no,4.5272,-3.0333,-2.9374,0.7469,0.2048,0.5035,-4.1861,4.0547,3.3608,1,1,1,1
18,29,ἄλλα,Ancient_Greek,DET,479,no,-7.5933,0.7251,1.9706,0.2086,0.3302,0.6926,7.6245,-1.4377,-0.9266,5,4,3,2
19,30,δι’,Ancient_Greek,ADP,246,no,5.7738,-0.2975,0.9107,0.8023,0.2961,0.6518,-5.2819,1.2221,-1.4563,1,1,1,1
20,35,περσέων,Ancient_Greek,NOUN,95,no,-4.8246,2.0135,0.4411,0.3316,0.3732,0.6337,4.5427,-2.6762,-0.0847,5,4,3,2
21,36,μέν,Ancient_Greek,ADV,48,no,-1.7711,0.7776,-3.0152,0.4672,0.3319,0.5006,1.4363,-1.113,2.9117,5,4,3,2
22,37,νυν,Ancient_Greek,ADV,52,no,-1.6543,0.1234,-2.5744,0.4724,0.3101,0.5175,1.4463,-0.3974,2.5303,5,4,3,2
23,38,οἱ,Ancient_Greek,PRON,28,no,3.2884,6.2861,1.2028,0.6919,0.5157,0.6631,-3.9364,-5.3798,-1.7639,5,4,3,2
24,2087,ἄστυ,Ancient_Greek,NOUN,383,no,1.8612,-0.6619,0.4697,0.6285,0.2839,0.6348,-1.5895,0.7281,-0.8328,1,1,1,1
25,42,φασὶ,Ancient_Greek,VERB,410,no,-4.7205,1.2628,-0.4339,0.3362,0.3481,0.6,4.3954,-1.8773,0.9292,5,4,3,2
26,43,γενέσθαι,Ancient_Greek,VERB,81,no,-4.3647,7.7122,-1.2324,0.352,0.5633,0.5692,3.2019,-8.0775,1.0872,5,4,3,2
27,44,τῆς,Ancient_Greek,PRON,442,no,5.9267,3.224,1.5778,0.8091,0.4136,0.6775,-5.9586,-2.3159,-2.0667,1,1,1,1
28,46,τούτους,Ancient_Greek,ADJ,110,no,-3.4508,-1.4071,-1.7686,0.3926,0.2591,0.5486,3.4204,0.7255,1.8528,5,4,3,2
29,47,γὰρ,Ancient_Greek,ADV,17,no,-3.9209,2.413,-5.1845,0.3717,0.3865,0.417,3.0198,-3.1389,5.3078,5,4,3,2
30,48,ἀπὸ,Ancient_Greek,ADP,38,no,3.0709,3.6565,1.1571,0.6822,0.428,0.6613,-3.2809,-3.2197,-1.4991,1,1,1,1
31,2095,τρόπῳ,Ancient_Greek,NOUN,187,no,8.3112,1.538,3.0549,0.915,0.3573,0.7344,-8.0651,-0.177,-3.3959,1,1,1,1
32,51,θαλάσσης,Ancient_Greek,NOUN,285,no,4.0173,1.8871,1.59,0.7243,0.369,0.678,-3.722,-1.3605,-1.8748,1,1,1,1
33,53,ἐπὶ,Ancient_Greek,ADP,20,no,2.4295,6.685,-0.838,0.6538,0.529,0.5844,-3.1643,-6.0791,0.0997,5,4,3,2
34,2101,οἷα,Ancient_Greek,PRON,281,no,-12.2912,-7.2531,2.2592,0.0,0.064,0.7038,12.988,6.0831,-0.2991,4,3,3,2
35,55,τὴν,Ancient_Greek,PRON,154,no,2.5249,4.7603,-0.7502,0.658,0.4648,0.5878,-3.1125,-4.3299,0.5067,1,1,1,1
36,2102,παίδων,Ancient_Greek,NOUN,327,no,5.3636,1.1016,3.0454,0.7841,0.3428,0.7341,-5.0043,-0.0045,-3.1934,1,1,1,1
