,id_palabra,palabra,language,POS,ranking,lemmatized,pc1,pc2,pc3,rgb1,rgb2,rgb3,pc1is,pc2is,pc3is,nc5,nc4,nc3,nc2
0,1,les,French,PRON,184,no,1.8708,4.4588,-1.6697,0.5938,0.3755,0.6454,-1.7886,-4.4009,2.1756,5,4,3,2
1,4,sont,French,AUX,26,no,6.1561,1.6362,2.2414,0.8236,0.2988,0.8108,-6.0094,-1.9345,-2.1108,5,4,3,2
2,2055,20,French,NUM,237,no,2.4776,0.557,2.3508,0.6264,0.2694,0.8154,-2.4469,-0.7924,-2.2226,5,4,3,2
3,8,dans,French,ADP,14,no,2.9882,7.124,-4.3714,0.6538,0.448,0.5312,-2.9365,-6.7823,5.029,5,4,3,2
4,9,ce,French,PRON,58,no,4.0606,0.7901,-1.4733,0.7113,0.2758,0.6537,-4.1564,-0.772,1.5228,5,4,3,2
5,2058,province,French,NOUN,395,no,-4.6718,-1.5754,-1.5263,0.243,0.2114,0.6515,4.6308,2.049,1.867,2,1,1,1
6,11,qu',French,ADV,397,no,1.6921,1.5344,2.0602,0.5843,0.296,0.8031,-1.4263,-1.7288,-1.7311,5,4,3,2
7,12,on,French,PRON,46,no,5.6013,-2.1007,0.6254,0.7939,0.1972,0.7424,-5.4675,1.6534,-1.1407,5,4,3,2
8,16,comme,French,SCONJ,115,no,5.8858,0.5601,1.2515,0.8092,0.2695,0.7689,-5.7936,-0.7571,-1.3044,5,4,3,2
9,17,la,French,PRON,246,no,0.8319,8.3002,-4.1329,0.5381,0.48,0.5412,-0.7521,-7.9673,4.9361,5,4,3,2
10,20,l',French,PRON,166,no,1.7387,5.6564,-2.1805,0.5868,0.4081,0.6238,-1.7351,-5.5615,2.6046,5,4,3,2
11,21,œuvre,French,NOUN,294,no,-5.2474,-1.7216,-3.3799,0.2121,0.2075,0.5731,4.945,1.9203,3.0021,1,1,1,1
12,2070,joueur,French,NOUN,296,no,-2.907,0.5853,-0.1813,0.3376,0.2702,0.7083,2.8429,-0.6421,0.2815,2,1,1,1
13,22,est,French,VERB,133,no,2.7958,9.757,-4.8064,0.6434,0.5196,0.5128,-2.4476,-9.181,5.2824,5,4,3,2
14,23,située,French,VERB,81,no,0.536,2.2562,-2.0876,0.5223,0.3156,0.6277,-0.5664,-2.1503,2.4702,2,1,1,1
15,25,de,French,DET,75,no,0.7965,27.4211,-16.933,0.5362,1.0,0.0,-0.1995,-25.4786,18.9824,3,2,2,2
16,28,le,French,PRON,67,no,1.2017,13.4995,-6.5494,0.558,0.6214,0.4391,-0.893,-12.6324,7.413,3,2,2,2
17,29,château,French,NOUN,134,no,-2.9263,1.7556,0.0941,0.3366,0.302,0.72,2.9391,-1.7953,0.1264,2,1,1,1
18,2078,village,French,NOUN,223,no,-4.5581,-0.5325,-1.054,0.2491,0.2398,0.6714,4.478,0.6464,1.0718,1,1,1,1
19,2079,km,French,NOUN,325,no,-3.3197,0.7744,0.5651,0.3155,0.2753,0.7399,3.1626,-0.75,-0.3448,2,1,1,1
20,2081,côté,French,NOUN,298,no,-5.4742,-0.5952,-0.6052,0.2,0.2381,0.6904,5.3294,0.6655,0.5306,1,1,1,1
21,36,a,French,ADP,220,no,4.919,-0.6374,3.3307,0.7573,0.237,0.8568,-4.6158,0.2654,-3.5271,5,4,3,2
22,37,fait,French,AUX,187,no,2.7154,6.6717,0.6036,0.6391,0.4357,0.7415,-2.3328,-6.5271,-0.4612,5,4,3,2
23,38,elle,French,PRON,30,no,2.2409,0.2487,-2.5676,0.6137,0.2611,0.6074,-2.2201,-0.4037,2.2836,5,4,3,2
24,2087,première,French,ADJ,79,no,2.8485,0.2724,-3.35,0.6463,0.2617,0.5743,-2.9449,-0.0449,3.3804,5,4,3,2
25,40,est,French,VERB,133,no,-0.9044,4.4231,-0.0849,0.445,0.3746,0.7124,1.1218,-4.4087,0.6444,2,1,1,1
26,41,plus,French,ADV,24,no,-1.5484,6.7233,0.913,0.4105,0.4371,0.7546,1.9771,-6.3648,-0.4615,5,4,3,2
27,42,en,French,PRON,101,no,1.1601,13.8738,-5.5748,0.5557,0.6316,0.4803,-0.7454,-13.0357,6.5404,3,2,2,2
28,4139,15,French,NUM,367,no,2.5232,0.4543,1.394,0.6288,0.2666,0.7749,-2.3615,-0.5312,-1.1788,5,4,3,2
29,39,n',French,ADV,34,no,2.2477,-0.3212,-0.6636,0.6141,0.2456,0.6879,-2.1664,0.1424,0.4639,5,4,3,2
30,45,auprès,French,ADV,364,no,1.6899,-1.7828,0.2881,0.5841,0.2058,0.7282,-1.6333,1.6958,-0.4908,2,1,1,1
31,46,communauté,French,NOUN,229,no,-2.893,3.0953,4.4701,0.3384,0.3385,0.905,2.9882,-3.3396,-4.0149,2,1,1,1
32,49,et,French,CCONJ,7,no,2.1605,13.048,-6.8459,0.6094,0.6091,0.4265,-1.7997,-12.2033,7.6481,3,2,2,2
